timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,cumulative_generated_response_tokens,cumulative_rollout_tokens
1789654803.523968,rollout,82,83,0.864062488079071,0.4498208463191986,1.100000023841858,0.0,0.864062488079071,0.4498208463191986,0.07814453542232513,2.421438694000244e-08,0.6666619777679443,0.5,0.5,0.5,0.828125,0.78125,0.625,0.5,0.125,0.375,24944,4280,29224,389.75,1905155,2217643
1789654812.3613088,rollout,83,84,1.037500023841858,0.24397502839565277,1.100000023841858,0.10000000149011612,1.037500023841858,0.24397502839565277,0.03125,1.0244548320770264e-08,0.33333271741867065,0.875,0.125,0.125,1.0,0.9375,0.875,0.875,0.0,0.125,20407,3464,23871,318.859375,1925562,2241514
1789654821.1318269,rollout,84,85,0.989062488079071,0.31928351521492004,1.100000023841858,0.0,0.989062488079071,0.31928351521492004,0.07513672113418579,6.426125764846802e-08,0.6666649580001831,0.5,0.5,0.5,0.984375,0.890625,0.5,0.5,0.0,0.5,21722,3520,25242,339.40625,1947284,2266756
1789654829.9074502,rollout,85,86,1.001562476158142,0.30885976552963257,1.100000023841858,0.0,1.001562476158142,0.30885976552963257,0.06474609673023224,1.6763806343078613e-08,0.4714036285877228,0.75,0.25,0.25,0.953125,0.90625,0.75,0.75,0.0,0.25,21251,3272,24523,332.046875,1968535,2291279
1789654838.7928524,rollout,86,87,1.0656249523162842,0.19290490448474884,1.100000023841858,0.0,1.0656249523162842,0.19290490448474884,0.033085938543081284,2.9802322387695312e-08,0.4714032709598541,0.75,0.25,0.25,0.96875,0.96875,0.75,0.75,0.0,0.25,20843,3632,24475,325.671875,1989378,2315754
1789654847.6783319,rollout,87,88,1.0359375476837158,0.25031229853630066,1.100000023841858,0.0,1.0359375476837158,0.25031229853630066,0.04935546964406967,2.421438694000244e-08,0.4714035093784332,0.75,0.25,0.25,0.984375,0.9375,0.75,0.75,0.0,0.25,21633,3592,25225,338.015625,2011011,2340979
1789654856.8545635,rollout,88,89,0.831250011920929,0.4696756899356842,1.100000023841858,0.0,0.831250011920929,0.4696756899356842,0.10363281518220901,2.0023435354232788e-08,0.666665256023407,0.5,0.5,0.5,0.8125,0.75,0.5,0.5,0.0,0.5,24525,3656,28181,383.203125,2035536,2369160
1789654865.9320903,rollout,89,90,0.9234374761581421,0.3910678029060364,1.100000023841858,0.0,0.9234374761581421,0.3910678029060364,0.1140429750084877,2.2351741790771484e-08,0.6666653156280518,0.5,0.5,0.5,0.953125,0.828125,0.5,0.5,0.0,0.5,21596,3552,25148,337.4375,2057132,2394308
1789654885.3054879,rollout,90,91,1.037500023841858,0.24397502839565277,1.100000023841858,0.10000000149011612,1.037500023841858,0.24397502839565277,0.0429687537252903,3.3527612686157227e-08,0.4714033901691437,0.75,0.25,0.25,1.0,0.9375,0.75,0.75,0.0,0.25,23716,3648,27364,370.5625,2080848,2421672
1789654894.2935088,rollout,91,92,0.940625011920929,0.3736218214035034,1.100000023841858,0.0,0.940625011920929,0.3736218214035034,0.02835937589406967,-0.0009313160553574562,0.33334192633628845,0.875,0.125,0.125,0.96875,0.84375,0.875,0.75,0.125,0.125,21689,3656,25345,338.890625,2102537,2447017
1789654903.4852104,rollout,92,93,0.856249988079071,0.44467753171920776,1.100000023841858,0.0,0.856249988079071,0.44467753171920776,0.12488281726837158,2.2351741790771484e-08,0.6666653752326965,0.5,0.5,0.5,0.90625,0.765625,0.5,0.5,0.0,0.5,24787,4128,28915,387.296875,2127324,2475932
1789654912.3687263,rollout,93,94,0.9171875715255737,0.40495139360427856,1.100000023841858,0.0,0.9171875715255737,0.40495139360427856,0.08259765803813934,2.2351741790771484e-08,0.577349066734314,0.625,0.375,0.375,0.890625,0.828125,0.625,0.625,0.0,0.375,21685,3680,25365,338.828125,2149009,2501297
1789654921.1950727,rollout,94,95,0.948437511920929,0.3779611885547638,1.100000023841858,0.0,0.948437511920929,0.3779611885547638,0.06833984702825546,3.3527612686157227e-08,0.5773489475250244,0.625,0.375,0.375,0.890625,0.859375,0.625,0.625,0.0,0.375,21188,3096,24284,331.0625,2170197,2525581
1789654930.0748816,rollout,95,96,0.7609375715255737,0.4897738993167877,1.100000023841858,0.0,0.7609375715255737,0.4897738993167877,0.08724609762430191,-0.0009313058108091354,0.5773544311523438,0.625,0.375,0.375,0.890625,0.671875,0.625,0.5,0.125,0.375,22839,3648,26487,356.859375,2193036,2552068
1789654939.1816401,rollout,96,97,0.7484374642372131,0.4902193248271942,1.100000023841858,0.0,0.7484374642372131,0.4902193248271942,0.056816406548023224,-0.0009313113987445831,0.5773541331291199,0.625,0.375,0.375,0.921875,0.65625,0.625,0.5,0.125,0.375,24052,3544,27596,375.8125,2217088,2579664
1789654948.2929163,rollout,97,98,0.9703125357627869,0.3462633788585663,1.100000023841858,0.0,0.9703125357627869,0.3462633788585663,0.0847460925579071,2.421438694000244e-08,0.5773491263389587,0.625,0.375,0.375,0.953125,0.875,0.625,0.625,0.0,0.375,22512,4976,27488,351.75,2239600,2607152
1789654957.3633687,rollout,98,99,0.9718749523162842,0.34201493859291077,1.100000023841858,0.0,0.9718749523162842,0.34201493859291077,0.07175781577825546,3.632158041000366e-08,0.5773490071296692,0.625,0.375,0.375,0.96875,0.875,0.625,0.625,0.0,0.375,20862,4056,24918,325.96875,2260462,2632070
1789654966.7838848,rollout,99,100,0.8218749761581421,0.46682608127593994,1.100000023841858,0.0,0.8218749761581421,0.46682608127593994,0.18757814168930054,9.685754776000977e-08,0.9428068995475769,0.0,1.0,1.0,0.875,0.734375,0.0,0.0,0.0,1.0,26081,4408,30489,407.515625,2286543,2662559
1789654986.6235816,rollout,100,101,0.698437511920929,0.5232657790184021,1.100000023841858,0.0,0.698437511920929,0.5232657790184021,0.1331445425748825,5.587935447692871e-08,0.881912887096405,0.125,0.875,0.875,0.734375,0.625,0.25,0.125,0.125,0.75,26569,5088,31657,415.140625,2313112,2694216
1789654995.9835744,rollout,101,102,0.8218750357627869,0.46682608127593994,1.100000023841858,0.0,0.8218750357627869,0.46682608127593994,0.14199219644069672,5.9138983488082886e-08,0.8164947628974915,0.25,0.75,0.75,0.875,0.734375,0.25,0.25,0.0,0.75,24502,3760,28262,382.84375,2337614,2722478
1789655004.9070168,rollout,102,103,0.9124999642372131,0.39339789748191833,1.100000023841858,0.10000000149011612,0.9124999642372131,0.39339789748191833,0.0429687537252903,-0.0009312871843576431,0.47140994668006897,0.75,0.25,0.25,1.0,0.8125,0.75,0.625,0.125,0.25,20950,3904,24854,327.34375,2358564,2747332
1789655014.116189,rollout,103,104,0.8828125596046448,0.43408530950546265,1.100000023841858,0.0,0.8828125596046448,0.43408530950546265,0.13912110030651093,6.705522537231445e-08,0.8164946436882019,0.25,0.75,0.75,0.859375,0.796875,0.25,0.25,0.0,0.75,24441,3944,28385,381.890625,2383005,2775717
1789655023.1578805,rollout,104,105,0.9359374642372131,0.38477665185928345,1.100000023841858,0.0,0.9359374642372131,0.38477665185928345,0.11275391280651093,3.5390257835388184e-08,0.666665256023407,0.5,0.5,0.5,0.921875,0.84375,0.5,0.5,0.0,0.5,22596,4200,26796,353.0625,2405601,2802513
1789655031.885595,rollout,105,106,1.03125,0.2683725357055664,1.100000023841858,0.0,1.03125,0.2683725357055664,0.061445318162441254,4.284083843231201e-08,0.5773488879203796,0.625,0.375,0.375,0.9375,0.9375,0.625,0.625,0.0,0.375,19546,3104,22650,305.40625,2425147,2825163
1789655040.672361,rollout,106,107,0.90625,0.40703144669532776,1.100000023841858,0.0,0.90625,0.40703144669532776,0.037812501192092896,-0.0009313225746154785,0.3333420157432556,0.875,0.125,0.125,0.9375,0.8125,0.875,0.75,0.125,0.125,20500,3304,23804,320.3125,2445647,2848967
1789655051.555114,rollout,107,108,0.824999988079071,0.4615364372730255,1.100000023841858,0.0,0.824999988079071,0.4615364372730255,0.1261328160762787,6.705522537231445e-08,0.8164945840835571,0.25,0.75,0.75,0.90625,0.734375,0.25,0.25,0.0,0.75,22598,4232,26830,353.09375,2468245,2875797
1789655060.6519935,rollout,108,109,0.6875,0.5202258229255676,1.100000023841858,0.0,0.6875,0.5202258229255676,0.06980469077825546,-0.000931300688534975,0.6666654348373413,0.5,0.5,0.5,0.78125,0.609375,0.625,0.375,0.25,0.375,23535,4688,28223,367.734375,2491780,2904020
1789655069.636938,rollout,109,110,0.875,0.4291002154350281,1.100000023841858,0.0,0.875,0.4291002154350281,0.06296875327825546,-0.0009313113987445831,0.4714101552963257,0.75,0.25,0.25,0.9375,0.78125,0.75,0.625,0.125,0.25,21682,3368,25050,338.78125,2513462,2929070
1789655086.9959369,rollout,110,111,0.9468750357627869,0.381712406873703,1.100000023841858,0.0,0.9468750357627869,0.381712406873703,0.08972656726837158,1.5832483768463135e-08,0.5773491263389587,0.625,0.375,0.375,0.875,0.859375,0.625,0.625,0.0,0.375,22065,3936,26001,344.765625,2535527,2955071
1789655096.219973,rollout,111,112,0.6703125238418579,0.5245344638824463,1.100000023841858,0.0,0.6703125238418579,0.5245344638824463,0.17861329019069672,6.332993507385254e-08,0.8819151520729065,0.125,0.875,0.875,0.765625,0.59375,0.125,0.125,0.0,0.875,25662,4720,30382,400.96875,2561189,2985453
1789655105.2889748,rollout,112,113,1.0,0.31370797753334045,1.100000023841858,0.0,1.0,0.31370797753334045,0.0651562511920929,2.9802322387695312e-08,0.5773488879203796,0.625,0.375,0.375,0.9375,0.90625,0.625,0.625,0.0,0.375,21663,4368,26031,338.484375,2582852,3011484
1789655114.054483,rollout,113,114,1.100000023841858,0.0,1.100000023841858,1.100000023841858,1.100000023841858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,19570,3584,23154,305.78125,2602422,3034638
1789655122.788573,rollout,114,115,1.0187500715255737,0.281647652387619,1.100000023841858,0.0,1.0187500715255737,0.281647652387619,0.05765625089406967,1.4901161193847656e-08,0.4714035987854004,0.75,0.25,0.25,0.96875,0.921875,0.75,0.75,0.0,0.25,21170,3992,25162,330.78125,2623592,3059800
1789655131.960709,rollout,115,116,1.0656250715255737,0.19290490448474884,1.100000023841858,0.0,1.0656250715255737,0.19290490448474884,0.033085938543081284,2.9802322387695312e-08,0.4714032709598541,0.75,0.25,0.25,0.96875,0.96875,0.75,0.75,0.0,0.25,23732,3744,27476,370.8125,2647324,3087276
1789655140.9681506,rollout,116,117,0.9703124761581421,0.3462633788585663,1.100000023841858,0.0,0.9703124761581421,0.3462633788585663,0.07306641340255737,2.7939677238464355e-08,0.5773490071296692,0.625,0.375,0.375,0.953125,0.875,0.625,0.625,0.0,0.375,21883,3040,24923,341.921875,2669207,3112199
1789655149.900859,rollout,117,118,1.0203125476837158,0.2761295437812805,1.100000023841858,0.0,1.0203125476837158,0.2761295437812805,0.06302734464406967,5.21540641784668e-08,0.5773488879203796,0.625,0.375,0.375,0.984375,0.921875,0.625,0.625,0.0,0.375,21532,4096,25628,336.4375,2690739,3137827
1789655158.9199085,rollout,118,119,0.9749999642372131,0.3333333432674408,1.100000023841858,0.10000000149011612,0.9749999642372131,0.3333333432674408,0.0,-0.0009313225746154785,0.0024835269432514906,1.0,0.0,0.0,1.0,0.875,1.0,0.875,0.125,0.0,20353,3592,23945,318.015625,2711092,3161772
1789655167.6787467,rollout,119,120,1.0359374284744263,0.25031229853630066,1.100000023841858,0.0,1.0359374284744263,0.25031229853630066,0.04935546964406967,2.2351741790771484e-08,0.4714035093784332,0.75,0.25,0.25,0.984375,0.9375,0.75,0.75,0.0,0.25,20623,2936,23559,322.234375,2731715,3185331
1789655185.277604,rollout,120,121,0.7687500715255737,0.49597588181495667,1.100000023841858,0.0,0.7687500715255737,0.49597588181495667,0.04734375327825546,2.2351741790771484e-08,0.5773452520370483,0.625,0.375,0.375,0.8125,0.6875,0.75,0.5,0.25,0.25,25051,3896,28947,391.421875,2756766,3214278
1789655194.2430663,rollout,121,122,0.9203124642372131,0.39808258414268494,1.100000023841858,0.0,0.9203124642372131,0.39808258414268494,0.10279297828674316,4.0978193283081055e-08,0.6666651964187622,0.5,0.5,0.5,0.921875,0.828125,0.5,0.5,0.0,0.5,21966,3568,25534,343.21875,2778732,3239812
1789655203.284485,rollout,122,123,1.0031250715255737,0.3039260506629944,1.100000023841858,0.0,1.0031250715255737,0.3039260506629944,0.07996094226837158,5.960464477539063e-08,0.6666650176048279,0.5,0.5,0.5,0.96875,0.90625,0.5,0.5,0.0,0.5,23036,4088,27124,359.9375,2801768,3266936
1789655212.3278134,rollout,123,124,0.8656250834465027,0.4469362199306488,1.100000023841858,0.0,0.8656250834465027,0.4469362199306488,0.09886719286441803,2.60770320892334e-08,0.6666651964187622,0.5,0.5,0.5,0.84375,0.78125,0.5,0.5,0.0,0.5,23169,3928,27097,362.015625,2824937,3294033
1789655223.5634005,rollout,124,125,0.9249999523162842,0.3875032067298889,1.100000023841858,0.0,0.9249999523162842,0.3875032067298889,0.04675781726837158,-0.0009312704205513,0.5773540735244751,0.625,0.375,0.375,0.96875,0.828125,0.625,0.5,0.125,0.375,25134,3680,28814,392.71875,2850071,3322847
1789655232.5427132,rollout,125,126,0.9468750357627869,0.381712406873703,1.100000023841858,0.0,0.9468750357627869,0.381712406873703,0.013671875931322575,1.955777406692505e-08,0.3333323895931244,0.875,0.125,0.125,0.875,0.859375,0.875,0.75,0.125,0.125,21951,2760,24711,342.984375,2872022,3347558
1789655241.4312418,rollout,126,127,0.8109375238418579,0.4847245216369629,1.100000023841858,0.0,0.8109375238418579,0.4847245216369629,0.013808595016598701,1.0244548320770264e-08,0.47139719128608704,0.75,0.25,0.25,0.765625,0.734375,0.875,0.625,0.25,0.125,23194,3072,26266,362.40625,2895216,3373824
1789655250.4492817,rollout,127,128,0.885937511920929,0.427939772605896,1.100000023841858,0.0,0.885937511920929,0.427939772605896,0.06755860149860382,6.51925802230835e-08,0.7453511953353882,0.375,0.625,0.625,0.890625,0.796875,0.5,0.375,0.125,0.5,23047,3800,26847,360.109375,2918263,3400671
1789655259.3802094,rollout,128,129,0.9406249523162842,0.3736218214035034,1.100000023841858,0.0,0.9406249523162842,0.3736218214035034,0.09476563334465027,5.587935447692871e-08,0.6666651964187622,0.5,0.5,0.5,0.96875,0.84375,0.5,0.5,0.0,0.5,21014,3832,24846,328.34375,2939277,3425517
1789655268.1944342,rollout,129,130,1.0031249523162842,0.3039260506629944,1.100000023841858,0.0,1.0031249523162842,0.3039260506629944,0.05804687738418579,1.5832483768463135e-08,0.471403568983078,0.75,0.25,0.25,0.96875,0.90625,0.75,0.75,0.0,0.25,20222,3064,23286,315.96875,2959499,3448803
1789655285.6484969,rollout,130,131,0.9203124642372131,0.39808258414268494,1.100000023841858,0.0,0.9203124642372131,0.39808258414268494,0.04974609613418579,7.450580596923828e-09,0.47140344977378845,0.75,0.25,0.25,0.921875,0.828125,0.75,0.75,0.0,0.25,22339,5112,27451,349.046875,2981838,3476254
1789655294.8321514,rollout,131,132,0.948437511920929,0.3779611885547638,1.100000023841858,0.0,0.948437511920929,0.3779611885547638,0.07650391012430191,4.0046870708465576e-08,0.6666650176048279,0.5,0.5,0.5,0.890625,0.859375,0.5,0.5,0.0,0.5,23162,4464,27626,361.90625,3005000,3503880
1789655304.243125,rollout,132,133,0.6703125238418579,0.5245344638824463,1.100000023841858,0.0,0.6703125238418579,0.5245344638824463,0.10826172679662704,1.862645149230957e-08,0.7453542351722717,0.375,0.625,0.625,0.765625,0.59375,0.375,0.375,0.0,0.625,25467,4256,29723,397.921875,3030467,3533603
1789655313.4367876,rollout,133,134,0.8593749403953552,0.4388725757598877,1.100000023841858,0.0,0.8593749403953552,0.4388725757598877,0.08097656816244125,3.3527612686157227e-08,0.6666620373725891,0.5,0.5,0.5,0.9375,0.765625,0.625,0.5,0.125,0.375,23137,4184,27321,361.515625,3053604,3560924
1789655322.5051508,rollout,134,135,0.9499999284744263,0.37416574358940125,1.100000023841858,0.0,0.9499999284744263,0.37416574358940125,0.09511719644069672,1.4901161193847656e-08,0.5773491263389587,0.625,0.375,0.375,0.90625,0.859375,0.625,0.625,0.0,0.375,21663,3704,25367,338.484375,3075267,3586291
1789655331.7681832,rollout,135,136,1.0187499523162842,0.281647652387619,1.100000023841858,0.0,1.0187499523162842,0.281647652387619,0.06546875089406967,3.725290298461914e-08,0.5773489475250244,0.625,0.375,0.375,0.96875,0.921875,0.625,0.625,0.0,0.375,23913,4248,28161,373.640625,3099180,3614452
1789655340.872613,rollout,136,137,0.8125,0.46376651525497437,1.100000023841858,0.0,0.8125,0.46376651525497437,0.07542969286441803,-0.0009313002228736877,0.577354371547699,0.625,0.375,0.375,0.9375,0.71875,0.625,0.5,0.125,0.375,22295,4272,26567,348.359375,3121475,3641019
1789655349.9735973,rollout,137,138,0.6171875596046448,0.5355770587921143,1.100000023841858,0.0,0.6171875596046448,0.5355770587921143,0.15041017532348633,-0.0009313002228736877,0.7453586459159851,0.375,0.625,0.625,0.703125,0.546875,0.375,0.25,0.125,0.625,24181,3864,28045,377.828125,3145656,3669064
1789655358.9411137,rollout,138,139,0.9749999642372131,0.3333333432674408,1.100000023841858,0.10000000149011612,0.9749999642372131,0.3333333432674408,0.0,-0.0009313225746154785,0.0024835269432514906,1.0,0.0,0.0,1.0,0.875,1.0,0.875,0.125,0.0,21591,3856,25447,337.359375,3167247,3694511
1789655367.9376533,rollout,139,140,1.0656249523162842,0.19290490448474884,1.100000023841858,0.0,1.0656249523162842,0.19290490448474884,0.02835937589406967,5.587935447692871e-09,0.3333326578140259,0.875,0.125,0.125,0.96875,0.96875,0.875,0.875,0.0,0.125,22282,3752,26034,348.15625,3189529,3720545
1789655385.3426902,rollout,140,141,1.0515625476837158,0.2203836441040039,1.100000023841858,0.0,1.0515625476837158,0.2203836441040039,0.03958984464406967,2.2351741790771484e-08,0.4714033603668213,0.75,0.25,0.25,0.984375,0.953125,0.75,0.75,0.0,0.25,20677,2856,23533,323.078125,3210206,3744078
1789655394.043106,rollout,141,142,1.0,0.31370797753334045,1.100000023841858,0.0,1.0,0.31370797753334045,0.047968752682209015,1.955777406692505e-08,0.47140344977378845,0.75,0.25,0.25,0.9375,0.90625,0.75,0.75,0.0,0.25,19805,3328,23133,309.453125,3230011,3767211
1789655403.1493123,rollout,142,143,0.948437511920929,0.3779611885547638,1.100000023841858,0.0,0.948437511920929,0.3779611885547638,0.04388672113418579,3.5390257835388184e-08,0.5773487091064453,0.625,0.375,0.375,0.890625,0.859375,0.625,0.625,0.0,0.375,24009,4064,28073,375.140625,3254020,3795284
1789655412.3961124,rollout,143,144,0.8156249523162842,0.47716715931892395,1.100000023841858,0.0,0.8156249523162842,0.47716715931892395,0.1037890687584877,4.0978193283081055e-08,0.7453518509864807,0.375,0.625,0.625,0.8125,0.734375,0.5,0.375,0.125,0.5,23849,4240,28089,372.640625,3277869,3823373
1789655421.4923162,rollout,144,145,1.032812476158142,0.26250001788139343,1.100000023841858,0.0,1.032812476158142,0.26250001788139343,0.05857422202825546,4.842877388000488e-08,0.5773488283157349,0.625,0.375,0.375,0.953125,0.9375,0.625,0.625,0.0,0.375,22589,3640,26229,352.953125,3300458,3849602
1789655432.5652556,rollout,145,146,1.068750023841858,0.17536810040473938,1.100000023841858,0.10000000149011612,1.068750023841858,0.17536810040473938,0.02734375186264515,3.632158041000366e-08,0.47140321135520935,0.75,0.25,0.25,1.0,0.96875,0.75,0.75,0.0,0.25,19310,3600,22910,301.71875,3319768,3872512
1789655441.6854315,rollout,146,147,0.9203125238418579,0.39808258414268494,1.100000023841858,0.0,0.9203125238418579,0.39808258414268494,0.10677734762430191,1.862645149230957e-08,0.666665256023407,0.5,0.5,0.5,0.921875,0.828125,0.5,0.5,0.0,0.5,23511,3560,27071,367.359375,3343279,3899583
1789655450.7822256,rollout,147,148,1.0,0.31370797753334045,1.100000023841858,0.0,1.0,0.31370797753334045,0.07503906637430191,3.725290298461914e-08,0.5773489475250244,0.625,0.375,0.375,0.9375,0.90625,0.625,0.625,0.0,0.375,22100,4744,26844,345.3125,3365379,3926427
1789655459.8053737,rollout,148,149,1.100000023841858,0.0,1.100000023841858,1.100000023841858,1.100000023841858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,19790,3008,22798,309.21875,3385169,3949225
1789655468.4986014,rollout,149,150,1.0187499523162842,0.281647652387619,1.100000023841858,0.0,1.0187499523162842,0.281647652387619,0.06160156428813934,4.0978193283081055e-08,0.5773488283157349,0.625,0.375,0.375,0.96875,0.921875,0.625,0.625,0.0,0.375,20212,3520,23732,315.8125,3405381,3972957
1789655488.0347214,rollout,150,151,0.9812500476837158,0.3417392671108246,1.100000023841858,0.0,0.9812500476837158,0.3417392671108246,0.06566406786441803,2.7474015951156616e-08,0.5773488879203796,0.625,0.375,0.375,0.90625,0.890625,0.625,0.625,0.0,0.375,21604,3632,25236,337.5625,3426985,3998193
1789655497.1676927,rollout,151,152,0.9593749642372131,0.3503824472427368,1.100000023841858,0.10000000149011612,0.9593749642372131,0.3503824472427368,0.0371093787252903,1.5366822481155396e-08,0.4714033305644989,0.75,0.25,0.25,1.0,0.859375,0.75,0.75,0.0,0.25,21586,3888,25474,337.28125,3448571,4023667
