timestamp,event,step,grpo_step,train/loss,train/grad_norm,train/learning_rate,train/policy_entropy,train/response_tokens_in_step,train/step_time,train/elapsed_time,rollout/cumulative_generated_response_tokens,rollout/cumulative_rollout_tokens
1789701330.6718004,optimizer_step,0,1,-0.029286477132700384,0.30859375,2e-05,0.28390807909791277,24466,5.351282835006714,9.783695459365845,24519,30671
1789701340.4523497,optimizer_step,1,2,-0.027975268110534864,0.44140625,2e-05,0.21128457135961737,24184,4.994719743728638,19.56424856185913,48753,59249
1789701349.9555285,optimizer_step,2,3,-0.022472614242018258,0.3203125,2e-05,0.24884392270285954,24980,5.086292743682861,29.06742787361145,73789,88445
1789701359.249363,optimizer_step,3,4,-0.024741341593353314,0.294921875,2e-05,0.21535315478674058,23885,4.923727035522461,38.361257791519165,97732,116332
1789701368.534651,optimizer_step,4,5,-0.02533541374074857,0.26171875,2e-05,0.2884672828359306,24825,4.919828176498413,47.64655017852783,122603,144595
1789701377.8443577,optimizer_step,5,6,-0.021581309709257167,0.28515625,2e-05,0.21922017165088148,23625,4.958749294281006,56.95626354217529,146282,171810
1789701387.1547508,optimizer_step,6,7,-0.026237160139872786,0.3203125,2e-05,0.26872488344869305,24800,4.925505638122559,66.26664900779724,171131,200563
1789701396.2754478,optimizer_step,7,8,-0.023266922925217395,0.263671875,2e-05,0.18459695435066348,21533,4.958991765975952,75.38735342025757,192722,225554
1789701406.018071,optimizer_step,8,9,-0.020061452395318227,0.23828125,2e-05,0.2124624026322428,23378,4.964723348617554,85.12997031211853,216160,253424
1789701415.3310082,optimizer_step,9,10,-0.017430136023952304,0.2265625,2e-05,0.22062599714158185,20951,5.149594306945801,94.4429144859314,237169,278201
1789701432.8262548,optimizer_step,10,11,-0.017805528058172548,0.30859375,2e-05,0.2530210492720673,20965,4.941296339035034,111.93815922737122,258191,302575
1789701442.4783013,optimizer_step,11,12,-0.01940392511261642,0.30859375,2e-05,0.1638942489884067,21124,4.952289581298828,121.59020376205444,279372,327692
1789701451.7384171,optimizer_step,12,13,-0.01799696538422201,0.267578125,2e-05,0.18277877816895186,23847,4.955680847167969,130.85032320022583,303268,355308
1789701461.024207,optimizer_step,13,14,-0.017308174528200406,0.38671875,2e-05,0.22349152212983067,23827,4.935765743255615,140.13610458374023,327151,382951
1789701470.2051094,optimizer_step,14,15,-0.016211889898261486,0.1611328125,2e-05,0.18405692361901,21622,4.983858823776245,149.3170154094696,348829,408501
1789701479.5008547,optimizer_step,15,16,-0.015975879488508985,0.263671875,2e-05,0.1633053459595639,23147,4.968330144882202,158.61275482177734,372035,436067
1789701488.9213054,optimizer_step,16,17,-0.01593935522312305,0.2734375,2e-05,0.216458740234375,25350,4.993163108825684,168.03321027755737,397438,465390
1789701498.0908258,optimizer_step,17,18,-0.017186292002388266,0.400390625,2e-05,0.19131690420264436,22735,4.914271116256714,177.20272278785706,420232,491200
1789701507.5895376,optimizer_step,18,19,-0.017067989908488717,0.2333984375,2e-05,0.16829349769919832,25482,5.0201051235198975,186.7014398574829,445765,520925
1789701516.87035,optimizer_step,19,20,-0.016637999902633847,0.333984375,2e-05,0.18217724820952752,23381,4.9448161125183105,195.9822564125061,469206,548078
1789701535.191657,optimizer_step,20,21,-0.01565254027089791,0.1865234375,2e-05,0.16267109418626285,24917,4.911101818084717,214.303555727005,494169,576713
1789701544.530039,optimizer_step,21,22,-0.014432244331410656,0.1259765625,2e-05,0.17499134344560266,23757,4.974356651306152,223.6419394016266,517976,604536
1789701553.8925118,optimizer_step,22,23,-0.013169178151821588,0.193359375,2e-05,0.1696957472310997,24993,4.999374866485596,233.00441336631775,543014,633366
1789701563.2256405,optimizer_step,23,24,-0.012397081749665848,0.1748046875,2e-05,0.17504268109625226,24433,4.9494898319244385,242.33754181861877,567501,661621
1789701572.4078624,optimizer_step,24,25,-0.012397060944370602,0.279296875,2e-05,0.21898851039259992,22353,4.947661876678467,251.51976323127747,589908,687548
1789701582.5489564,optimizer_step,25,26,-0.011234071786568036,0.2236328125,2e-05,0.19115344005271095,25762,5.007121801376343,261.6608581542969,615720,717648
1789701592.1274886,optimizer_step,26,27,-0.009864113082618791,0.21484375,2e-05,0.18523805019070602,23924,5.181729555130005,271.2393944263458,639699,746235
1789701601.3390102,optimizer_step,27,28,-0.00915446329762153,0.2001953125,2e-05,0.17356609913196708,22296,4.974343776702881,280.4509074687958,662053,771621
1789701610.291447,optimizer_step,28,29,-0.009834582074006932,0.2119140625,2e-05,0.2249948965790802,19061,4.938372373580933,289.403352022171,681172,794108
1789701619.5731866,optimizer_step,29,30,-0.009562892809134695,0.1953125,2e-05,0.1970711018162989,22055,5.0337183475494385,298.685085773468,703287,820023
1789701637.2741184,optimizer_step,30,31,-0.009926289263831971,0.2353515625,2e-05,0.17886581440389204,21529,4.983273983001709,316.38601779937744,724871,845143
1789701647.3523028,optimizer_step,31,32,-0.011987086161014059,0.474609375,2e-05,0.19628845433640232,23572,4.955431699752808,326.4642059803009,748500,872196
1789701656.7759264,optimizer_step,32,33,-0.012345619045286298,0.263671875,2e-05,0.18910563058672508,25605,4.999057769775391,335.8878331184387,774153,901001
1789701666.0177648,optimizer_step,33,34,-0.012069412747083017,0.2294921875,2e-05,0.19838622948908005,22195,5.021661758422852,345.12966752052307,796402,927114
1789701675.385412,optimizer_step,34,35,-0.01120255368794627,0.2080078125,2e-05,0.2185100895182638,23488,4.9950950145721436,354.4973165988922,819942,954326
1789701684.6714525,optimizer_step,35,36,-0.011191507852201145,0.298828125,2e-05,0.19088846785319163,21145,5.032907485961914,363.7833547592163,841145,979105
1789701694.153534,optimizer_step,36,37,-0.010736925358708753,0.259765625,2e-05,0.1997667520947827,24006,5.0718231201171875,373.26543641090393,865203,1007371
1789701703.4510722,optimizer_step,37,38,-0.010111426785708096,0.228515625,2e-05,0.16431398620329415,22110,4.996665716171265,382.56297063827515,887363,1032899
1789701712.6489637,optimizer_step,38,39,-0.009496542285691448,0.2158203125,2e-05,0.15945949551668226,20619,5.002171516418457,391.76086139678955,908043,1057875
1789701721.8639517,optimizer_step,39,40,-0.008902619752549298,0.267578125,2e-05,0.22130824024197007,23337,4.914556503295898,400.9758553504944,931424,1084568
1789701740.302258,optimizer_step,40,41,-0.0077734744109933035,0.09814453125,2e-05,0.1729940629887223,19927,4.942860841751099,419.4141631126404,951407,1107687
1789701749.7943332,optimizer_step,41,42,-0.007892371913076691,0.1826171875,2e-05,0.1677119822728332,26119,5.001930236816406,428.9062297344208,977569,1138241
1789701758.7827911,optimizer_step,42,43,-0.007193558213280188,0.09716796875,2e-05,0.16992788494565736,18729,4.907439708709717,437.8946969509125,996359,1160391
1789701768.2037709,optimizer_step,43,44,-0.007561936999454398,0.154296875,2e-05,0.15956526818371972,23763,5.027815103530884,447.31566977500916,1020176,1187840
1789701777.676858,optimizer_step,44,45,-0.008623084914789593,0.234375,2e-05,0.19719026623064828,22684,5.177458047866821,456.7887578010559,1042914,1213946
1789701787.4572968,optimizer_step,45,46,-0.008607445140342057,0.10302734375,2e-05,0.17758169030150453,22047,5.260905504226685,466.5692024230957,1065017,1239697
1789701796.461301,optimizer_step,46,47,-0.007501399769409443,0.1474609375,2e-05,0.1498103083237778,20117,4.891745328903198,475.5732002258301,1085196,1263068
1789701805.6516285,optimizer_step,47,48,-0.007808988692052016,0.25,2e-05,0.19546596471963967,22140,4.922465085983276,484.76353573799133,1107393,1288937
1789701814.7793877,optimizer_step,48,49,-0.007943520543131953,0.2197265625,2e-05,0.18708514904832388,23260,4.8293657302856445,493.89129185676575,1130711,1315887
1789701823.8714337,optimizer_step,49,50,-0.007201278841431387,0.23046875,2e-05,0.1773855678986009,23174,4.81620454788208,502.9833323955536,1153938,1342266
1789701842.83117,optimizer_step,50,51,-0.006822555141271758,0.142578125,2e-05,0.19363681640723282,24841,4.98598837852478,521.9430661201477,1178834,1372226
1789701852.0885417,optimizer_step,51,52,-0.006075843874028996,0.162109375,2e-05,0.15021211507832144,22023,4.991923093795776,531.2004482746124,1200916,1398228
1789701861.2391446,optimizer_step,52,53,-0.0066504141991685535,0.20703125,2e-05,0.1720549450873781,20892,4.898513317108154,540.3510475158691,1221867,1422651
1789701870.333758,optimizer_step,53,54,-0.006464840795311034,0.193359375,2e-05,0.15762204186529175,20592,4.921267032623291,549.4456608295441,1242521,1446841
1789701879.3274448,optimizer_step,54,55,-0.0074040260730381885,0.13671875,2e-05,0.1587340135066989,20752,4.84294319152832,558.4393463134766,1263334,1471318
1789701888.422574,optimizer_step,55,56,-0.007152152023430506,0.26953125,2e-05,0.1875273285612548,19824,4.977199077606201,567.5344724655151,1283220,1494916
