timestamp,event,step,grpo_step,train/loss,train/grad_norm,train/learning_rate,train/policy_entropy,train/response_tokens_in_step,train/step_time,train/elapsed_time,rollout/cumulative_generated_response_tokens,rollout/cumulative_rollout_tokens
1789704586.4126666,optimizer_step,0,1,-0.006903279048856348,0.3125,2e-05,0.2515849974831137,24279,5.267014980316162,9.648159980773926,24329,30481
1789704596.0893447,optimizer_step,1,2,-0.012674756761713838,0.2734375,2e-05,0.19979646989234334,23710,4.953866243362427,19.324837684631348,48093,58589
1789704605.6168222,optimizer_step,2,3,-0.012458437008781506,0.3046875,2e-05,0.23584406682898956,25557,5.064796686172485,28.852317094802856,73700,88356
1789704614.7975273,optimizer_step,3,4,-0.010979082332443994,0.26953125,2e-05,0.19143019965876318,22842,4.888038873672485,38.03301215171814,96608,115208
1789704624.1021397,optimizer_step,4,5,-0.01871709463274365,0.310546875,2e-05,0.2629120556388314,24384,4.9624693393707275,47.337632179260254,121044,143036
1789704633.388553,optimizer_step,5,6,-0.014021411432443589,0.251953125,2e-05,0.19457188647083568,22708,4.989722013473511,56.624043464660645,143807,169335
1789704642.7345982,optimizer_step,6,7,-0.01459098661001457,0.240234375,2e-05,0.2178821337159357,24330,4.934311866760254,65.97008943557739,168189,197621
1789704651.9211268,optimizer_step,7,8,-0.012715774762712146,0.2265625,2e-05,0.18186058843954234,22024,4.985256910324097,75.15662336349487,190269,223101
1789704661.696213,optimizer_step,8,9,-0.012105165583606498,0.2421875,2e-05,0.19870740824820032,23986,4.923056602478027,84.93169713020325,214312,251576
1789704670.9653587,optimizer_step,9,10,-0.012504721180992323,0.23828125,2e-05,0.21609475143826182,21634,5.079174518585205,94.2008547782898,236005,277037
1789704688.4084146,optimizer_step,10,11,-0.019334548917209454,0.41015625,2e-05,0.2749108393590617,20249,4.939378261566162,111.6439106464386,256312,300696
1789704698.0541089,optimizer_step,11,12,-0.020371672388547514,0.32421875,2e-05,0.16123193381883802,21015,4.953710079193115,121.2895975112915,277384,325704
1789704707.3757796,optimizer_step,12,13,-0.018100814632399508,0.1826171875,2e-05,0.1577993190834229,23659,4.998946666717529,130.61127471923828,301095,353135
1789704716.7186096,optimizer_step,13,14,-0.01979830605339913,0.3828125,2e-05,0.21779852806531966,23183,4.9992759227752686,139.95409631729126,324339,380139
1789704726.032119,optimizer_step,14,15,-0.017672369917570697,0.208984375,2e-05,0.1868941916056123,22245,5.018282175064087,149.26761174201965,346638,406310
1789704735.4377568,optimizer_step,15,16,-0.01722903896931872,0.349609375,2e-05,0.16144388851479413,24459,4.9625937938690186,158.6732485294342,371153,435185
1789704744.8447764,optimizer_step,16,17,-0.01741956884992714,0.2431640625,2e-05,0.20749208502702576,25305,4.978114366531372,168.08026480674744,396507,464459
1789704753.9255722,optimizer_step,17,18,-0.01935449186459276,0.3984375,2e-05,0.18863071817807534,23193,4.791465997695923,177.16106390953064,419757,490725
1789704763.2618515,optimizer_step,18,19,-0.017439422676215365,0.26953125,2e-05,0.16079104559587024,24896,4.926666259765625,186.49733972549438,444704,519864
1789704772.5571892,optimizer_step,19,20,-0.017324441810976948,0.19921875,2e-05,0.173765858679693,24549,4.890609264373779,195.7926847934723,469313,548185
1789704790.858922,optimizer_step,20,21,-0.01580227787263643,0.1650390625,2e-05,0.1452725036932233,24717,4.9058637619018555,214.09441494941711,494086,576630
1789704800.1561246,optimizer_step,21,22,-0.014902563413806165,0.169921875,2e-05,0.16072914189041093,22362,5.007744550704956,223.3916118144989,516500,603060
1789704809.5756793,optimizer_step,22,23,-0.011922021847433774,0.1875,2e-05,0.18055429510906706,24987,4.995270490646362,232.8111753463745,541535,631887
1789704818.8708446,optimizer_step,23,24,-0.013630410814570377,0.24609375,2e-05,0.17790415974997234,24151,4.915720462799072,242.10632967948914,565736,659856
1789704828.7381,optimizer_step,24,25,-0.01337199970474526,0.28515625,2e-05,0.2175243318605814,23051,4.933838844299316,251.97359657287598,588837,686477
1789704838.206946,optimizer_step,25,26,-0.012794887175992978,0.267578125,2e-05,0.2003973720286496,26352,4.949800252914429,261.4424331188202,615236,717164
1789704847.7100759,optimizer_step,26,27,-0.011638130120716992,0.263671875,2e-05,0.18067772036693136,24705,5.078691482543945,270.9455711841583,639995,746531
1789704856.803825,optimizer_step,27,28,-0.011850885755432436,0.2392578125,2e-05,0.17346177369271204,23154,4.815147161483765,280.0393145084381,663208,772776
1789704865.7015595,optimizer_step,28,29,-0.011469926148720909,0.28125,2e-05,0.19125500829830877,19255,4.873144149780273,288.9370470046997,682521,795457
1789704874.9487545,optimizer_step,29,30,-0.010828130005805549,0.1982421875,2e-05,0.19221857044758145,22817,4.99283504486084,298.184250831604,705391,822127
1789704892.7360291,optimizer_step,30,31,-0.010392956886682984,0.2119140625,2e-05,0.18889869502937628,21215,4.960436105728149,315.97152304649353,726659,846931
1789704902.7689981,optimizer_step,31,32,-0.01615236743301433,0.32421875,2e-05,0.2210944968349012,24374,4.886700391769409,326.0044894218445,751085,874781
1789704912.160339,optimizer_step,32,33,-0.015960973555035212,0.2421875,2e-05,0.18293751207040287,26044,4.921489477157593,335.39583468437195,777174,904022
1789704921.3166816,optimizer_step,33,34,-0.013998820920620915,0.291015625,2e-05,0.1746588962068641,21941,4.943873167037964,344.55217146873474,799169,929881
1789704930.535848,optimizer_step,34,35,-0.012742049482709765,0.21875,2e-05,0.2461214893039242,23799,4.8748533725738525,353.77133989334106,823022,957406
1789704939.709103,optimizer_step,35,36,-0.012579917927778992,0.2578125,2e-05,0.18848166865216595,21833,4.919655084609985,362.9445993900299,844910,982870
1789704949.1005259,optimizer_step,36,37,-0.011126875666427807,0.2109375,2e-05,0.19495876071517124,23943,5.017298460006714,372.3360137939453,868904,1011072
1789704958.1409645,optimizer_step,37,38,-0.010160696349347464,0.2119140625,2e-05,0.16063369757189425,20876,4.865760564804077,381.3764588832855,889841,1035377
1789704967.1827137,optimizer_step,38,39,-0.008832684160126211,0.173828125,2e-05,0.14622085989558253,20411,4.859647274017334,390.4182047843933,910315,1060147
1789704976.4921105,optimizer_step,39,40,-0.007963839699553072,0.234375,2e-05,0.2188012896868109,23567,4.964115858078003,399.72759890556335,933928,1087072
