timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens
1789704683.412673,rollout,10,11,0.901562511920929,0.41690173745155334,1.100000023841858,0.0,0.901562511920929,0.41690173745155334,0.1286914199590683,7.450580596923828e-08,0.8164946436882019,0.25,0.75,0.75,0.890625,0.8125,0.25,0.25,0.0,0.75,20307,3352,23659,317.296875,0.901562511920929,0.41690173745155334,1.100000023841858,0.0,0.901562511920929,0.41690173745155334,0.1286914199590683,7.450580596923828e-08,0.8164946436882019,0.25,0.75,0.75,0.890625,0.8125,0.25,0.25,0.0,0.75,256312,300696,random,True,8,8,0,0,20307,23659,0,0,88,88,0,0,0
1789704693.0419357,rollout,11,12,0.8093750476837158,0.4689463973045349,1.100000023841858,0.0,0.8093750476837158,0.4689463973045349,0.08910156786441803,5.960464477539063e-08,0.7453517317771912,0.375,0.625,0.625,0.90625,0.71875,0.5,0.375,0.125,0.5,21072,3936,25008,329.25,0.8093750476837158,0.4689463973045349,1.100000023841858,0.0,0.8093750476837158,0.4689463973045349,0.08910156786441803,5.960464477539063e-08,0.7453517317771912,0.375,0.625,0.625,0.90625,0.71875,0.5,0.375,0.125,0.5,277384,325704,random,True,8,8,0,0,21072,25008,0,0,96,96,0,0,0
1789704702.3166099,rollout,12,13,0.737500011920929,0.5056819915771484,1.100000023841858,0.0,0.737500011920929,0.5056819915771484,0.10824219137430191,3.91155481338501e-08,0.666665256023407,0.5,0.5,0.5,0.8125,0.65625,0.5,0.375,0.125,0.5,23711,3720,27431,370.484375,0.737500011920929,0.5056819915771484,1.100000023841858,0.0,0.737500011920929,0.5056819915771484,0.10824219137430191,3.91155481338501e-08,0.666665256023407,0.5,0.5,0.5,0.8125,0.65625,0.5,0.375,0.125,0.5,301095,353135,random,True,8,8,0,0,23711,27431,0,0,104,104,0,0,0
1789704711.6550689,rollout,13,14,0.7953124642372131,0.4732292592525482,1.100000023841858,0.0,0.7953124642372131,0.4732292592525482,0.10494141280651093,1.4901161193847656e-08,0.7453505396842957,0.375,0.625,0.625,0.921875,0.703125,0.5,0.375,0.125,0.5,23244,3760,27004,363.1875,0.7953124642372131,0.4732292592525482,1.100000023841858,0.0,0.7953124642372131,0.4732292592525482,0.10494141280651093,1.4901161193847656e-08,0.7453505396842957,0.375,0.625,0.625,0.921875,0.703125,0.5,0.375,0.125,0.5,324339,380139,random,True,8,8,0,0,23244,27004,0,0,112,112,0,0,0
1789704720.9535227,rollout,14,15,0.792187511920929,0.47819259762763977,1.100000023841858,0.0,0.792187511920929,0.47819259762763977,0.06341797113418579,-0.00093129463493824,0.5773542523384094,0.625,0.375,0.375,0.890625,0.703125,0.625,0.5,0.125,0.375,22299,3872,26171,348.421875,0.792187511920929,0.47819259762763977,1.100000023841858,0.0,0.792187511920929,0.47819259762763977,0.06341797113418579,-0.00093129463493824,0.5773542523384094,0.625,0.375,0.375,0.890625,0.703125,0.625,0.5,0.125,0.375,346638,406310,random,True,8,8,0,0,22299,26171,0,0,120,120,0,0,0
1789704730.4115684,rollout,15,16,0.635937511920929,0.5146634578704834,1.100000023841858,0.0,0.635937511920929,0.5146634578704834,0.15697267651557922,5.960464477539063e-08,0.9428049325942993,0.0,1.0,1.0,0.890625,0.546875,0.125,0.0,0.125,0.875,24515,4360,28875,383.046875,0.635937511920929,0.5146634578704834,1.100000023841858,0.0,0.635937511920929,0.5146634578704834,0.15697267651557922,5.960464477539063e-08,0.9428049325942993,0.0,1.0,1.0,0.890625,0.546875,0.125,0.0,0.125,0.875,371153,435185,random,True,8,8,0,0,24515,28875,0,0,128,128,0,0,0
1789704739.8029916,rollout,16,17,0.7359374761581421,0.5078330039978027,1.100000023841858,0.0,0.7359374761581421,0.5078330039978027,0.10013672709465027,5.774199962615967e-08,0.745354175567627,0.375,0.625,0.625,0.796875,0.65625,0.375,0.25,0.125,0.625,25354,3920,29274,396.15625,0.7359374761581421,0.5078330039978027,1.100000023841858,0.0,0.7359374761581421,0.5078330039978027,0.10013672709465027,5.774199962615967e-08,0.745354175567627,0.375,0.625,0.625,0.796875,0.65625,0.375,0.25,0.125,0.625,396507,464459,random,True,8,8,0,0,25354,29274,0,0,136,136,0,0,0
1789704749.076192,rollout,17,18,0.535937488079071,0.518657386302948,1.100000023841858,0.0,0.535937488079071,0.518657386302948,0.1865820437669754,3.91155481338501e-08,0.942804753780365,0.0,1.0,1.0,0.828125,0.453125,0.125,0.0,0.125,0.875,23250,3016,26266,363.28125,0.535937488079071,0.518657386302948,1.100000023841858,0.0,0.535937488079071,0.518657386302948,0.1865820437669754,3.91155481338501e-08,0.942804753780365,0.0,1.0,1.0,0.828125,0.453125,0.125,0.0,0.125,0.875,419757,490725,random,True,8,8,0,0,23250,26266,0,0,144,144,0,0,0
1789704758.2733877,rollout,18,19,0.596875011920929,0.5243192911148071,1.100000023841858,0.0,0.596875011920929,0.5243192911148071,0.09976562857627869,-0.0009313002228736877,0.7453582882881165,0.375,0.625,0.625,0.8125,0.515625,0.375,0.25,0.125,0.625,24947,4192,29139,389.796875,0.596875011920929,0.5243192911148071,1.100000023841858,0.0,0.596875011920929,0.5243192911148071,0.09976562857627869,-0.0009313002228736877,0.7453582882881165,0.375,0.625,0.625,0.8125,0.515625,0.375,0.25,0.125,0.625,444704,519864,random,True,8,8,0,0,24947,29139,0,0,152,152,0,0,0
1789704767.6056235,rollout,19,20,0.9234375357627869,0.3910678029060364,1.100000023841858,0.0,0.9234375357627869,0.3910678029060364,0.12306641042232513,7.264316082000732e-08,0.7453543543815613,0.375,0.625,0.625,0.953125,0.828125,0.375,0.375,0.0,0.625,24609,3712,28321,384.515625,0.9234375357627869,0.3910678029060364,1.100000023841858,0.0,0.9234375357627869,0.3910678029060364,0.12306641042232513,7.264316082000732e-08,0.7453543543815613,0.375,0.625,0.625,0.953125,0.828125,0.375,0.375,0.0,0.625,469313,548185,random,True,8,8,0,0,24609,28321,0,0,160,160,0,0,0
1789704785.8886793,rollout,20,21,0.6390624642372131,0.5278339385986328,1.100000023841858,0.0,0.6390624642372131,0.5278339385986328,0.07994141429662704,-3.725290298461914e-09,0.7453503012657166,0.375,0.625,0.625,0.765625,0.5625,0.5,0.375,0.125,0.5,24773,3672,28445,387.078125,0.6390624642372131,0.5278339385986328,1.100000023841858,0.0,0.6390624642372131,0.5278339385986328,0.07994141429662704,-3.725290298461914e-09,0.7453503012657166,0.375,0.625,0.625,0.765625,0.5625,0.5,0.375,0.125,0.5,494086,576630,random,True,8,8,0,0,24773,28445,0,0,168,168,0,0,0
1789704795.086668,rollout,21,22,0.8609374761581421,0.4555189609527588,1.100000023841858,0.0,0.8609374761581421,0.4555189609527588,0.06802734732627869,3.5390257835388184e-08,0.5773488879203796,0.625,0.375,0.375,0.796875,0.78125,0.625,0.5,0.125,0.375,22414,4016,26430,350.21875,0.8609374761581421,0.4555189609527588,1.100000023841858,0.0,0.8609374761581421,0.4555189609527588,0.06802734732627869,3.5390257835388184e-08,0.5773488879203796,0.625,0.375,0.375,0.796875,0.78125,0.625,0.5,0.125,0.375,516500,603060,random,True,8,8,0,0,22414,26430,0,0,176,176,0,0,0
1789704804.5167255,rollout,22,23,0.7796874642372131,0.49735161662101746,1.100000023841858,0.0,0.7796874642372131,0.49735161662101746,0.049628905951976776,3.725290298461914e-09,0.5773440003395081,0.625,0.375,0.375,0.765625,0.703125,0.75,0.625,0.125,0.25,25035,3792,28827,391.171875,0.7796874642372131,0.49735161662101746,1.100000023841858,0.0,0.7796874642372131,0.49735161662101746,0.049628905951976776,3.725290298461914e-09,0.5773440003395081,0.625,0.375,0.375,0.765625,0.703125,0.75,0.625,0.125,0.25,541535,631887,random,True,8,8,0,0,25035,28827,0,0,184,184,0,0,0
1789704813.8914626,rollout,23,24,0.854687511920929,0.4475434720516205,1.100000023841858,0.0,0.854687511920929,0.4475434720516205,0.11240234971046448,5.3085386753082275e-08,0.7453542947769165,0.375,0.625,0.625,0.890625,0.765625,0.375,0.375,0.0,0.625,24201,3768,27969,378.140625,0.854687511920929,0.4475434720516205,1.100000023841858,0.0,0.854687511920929,0.4475434720516205,0.11240234971046448,5.3085386753082275e-08,0.7453542947769165,0.375,0.625,0.625,0.890625,0.765625,0.375,0.375,0.0,0.625,565736,659856,random,True,8,8,0,0,24201,27969,0,0,192,192,0,0,0
1789704823.7447073,rollout,24,25,0.801562488079071,0.4815623462200165,1.100000023841858,0.0,0.801562488079071,0.4815623462200165,0.1211523562669754,8.568167686462402e-08,0.8819127678871155,0.125,0.875,0.875,0.828125,0.71875,0.25,0.125,0.125,0.75,23101,3520,26621,360.953125,0.801562488079071,0.4815623462200165,1.100000023841858,0.0,0.801562488079071,0.4815623462200165,0.1211523562669754,8.568167686462402e-08,0.8819127678871155,0.125,0.875,0.875,0.828125,0.71875,0.25,0.125,0.125,0.75,588837,686477,random,True,8,8,0,0,23101,26621,0,0,200,200,0,0,0
1789704833.1890602,rollout,25,26,0.5921874642372131,0.529241681098938,1.100000023841858,0.0,0.5921874642372131,0.529241681098938,0.13365235924720764,4.470348358154297e-08,0.8164922595024109,0.25,0.75,0.75,0.765625,0.515625,0.375,0.25,0.125,0.625,26399,4288,30687,412.484375,0.5921874642372131,0.529241681098938,1.100000023841858,0.0,0.5921874642372131,0.529241681098938,0.13365235924720764,4.470348358154297e-08,0.8164922595024109,0.25,0.75,0.75,0.765625,0.515625,0.375,0.25,0.125,0.625,615236,717164,random,True,8,8,0,0,26399,30687,0,0,208,208,0,0,0
1789704842.5670645,rollout,26,27,0.6796875,0.5130610466003418,1.100000023841858,0.0,0.6796875,0.5130610466003418,0.053925782442092896,-0.000931296031922102,0.666665256023407,0.5,0.5,0.5,0.859375,0.59375,0.625,0.375,0.25,0.375,24759,4608,29367,386.859375,0.6796875,0.5130610466003418,1.100000023841858,0.0,0.6796875,0.5130610466003418,0.053925782442092896,-0.000931296031922102,0.666665256023407,0.5,0.5,0.5,0.859375,0.59375,0.625,0.375,0.25,0.375,639995,746531,random,True,8,8,0,0,24759,29367,0,0,216,216,0,0,0
1789704851.9302356,rollout,27,28,0.984375,0.3329611122608185,1.100000023841858,0.0,0.984375,0.3329611122608185,0.08996094763278961,5.21540641784668e-08,0.6666651368141174,0.5,0.5,0.5,0.9375,0.890625,0.5,0.5,0.0,0.5,23213,3032,26245,362.703125,0.984375,0.3329611122608185,1.100000023841858,0.0,0.984375,0.3329611122608185,0.08996094763278961,5.21540641784668e-08,0.6666651368141174,0.5,0.5,0.5,0.9375,0.890625,0.5,0.5,0.0,0.5,663208,772776,random,True,8,8,0,0,23213,26245,0,0,224,224,0,0,0
1789704860.7755327,rollout,28,29,0.9078124761581421,0.40367546677589417,1.100000023841858,0.0,0.9078124761581421,0.40367546677589417,0.08751953393220901,4.842877388000488e-08,0.6666650772094727,0.5,0.5,0.5,0.953125,0.8125,0.5,0.5,0.0,0.5,19313,3368,22681,301.765625,0.9078124761581421,0.40367546677589417,1.100000023841858,0.0,0.9078124761581421,0.40367546677589417,0.08751953393220901,4.842877388000488e-08,0.6666650772094727,0.5,0.5,0.5,0.953125,0.8125,0.5,0.5,0.0,0.5,682521,795457,random,True,8,8,0,0,19313,22681,0,0,232,232,0,0,0
1789704869.8958318,rollout,29,30,0.9000000357627869,0.4201284945011139,1.100000023841858,0.0,0.9000000357627869,0.4201284945011139,0.11804688721895218,3.3527612686157227e-08,0.7453542947769165,0.375,0.625,0.625,0.875,0.8125,0.375,0.375,0.0,0.625,22870,3800,26670,357.34375,0.9000000357627869,0.4201284945011139,1.100000023841858,0.0,0.9000000357627869,0.4201284945011139,0.11804688721895218,3.3527612686157227e-08,0.7453542947769165,0.375,0.625,0.625,0.875,0.8125,0.375,0.375,0.0,0.625,705391,822127,random,True,8,8,0,0,22870,26670,0,0,240,240,0,0,0
1789704887.718592,rollout,30,31,0.8359375596046448,0.4616627097129822,1.100000023841858,0.0,0.8359375596046448,0.4616627097129822,0.07630859315395355,4.0046870708465576e-08,0.5773490071296692,0.625,0.375,0.375,0.859375,0.75,0.625,0.5,0.125,0.375,21268,3536,24804,332.3125,0.8359375596046448,0.4616627097129822,1.100000023841858,0.0,0.8359375596046448,0.4616627097129822,0.07630859315395355,4.0046870708465576e-08,0.5773490071296692,0.625,0.375,0.375,0.859375,0.75,0.625,0.5,0.125,0.375,726659,846931,random,True,8,8,0,0,21268,24804,0,0,248,248,0,0,0
1789704897.8176847,rollout,31,32,0.7718750238418579,0.49134373664855957,1.100000023841858,0.0,0.7718750238418579,0.49134373664855957,0.1784375011920929,3.3527612686157227e-08,0.8164949417114258,0.25,0.75,0.75,0.84375,0.6875,0.25,0.25,0.0,0.75,24426,3424,27850,381.65625,0.7718750238418579,0.49134373664855957,1.100000023841858,0.0,0.7718750238418579,0.49134373664855957,0.1784375011920929,3.3527612686157227e-08,0.8164949417114258,0.25,0.75,0.75,0.84375,0.6875,0.25,0.25,0.0,0.75,751085,874781,random,True,8,8,0,0,24426,27850,0,0,256,256,0,0,0
1789704907.174963,rollout,32,33,0.6875000596046448,0.5202258229255676,1.100000023841858,0.0,0.6875000596046448,0.5202258229255676,0.1462109386920929,5.4016709327697754e-08,0.8164923191070557,0.25,0.75,0.75,0.78125,0.609375,0.375,0.25,0.125,0.625,26089,3152,29241,407.640625,0.6875000596046448,0.5202258229255676,1.100000023841858,0.0,0.6875000596046448,0.5202258229255676,0.1462109386920929,5.4016709327697754e-08,0.8164923191070557,0.25,0.75,0.75,0.78125,0.609375,0.375,0.25,0.125,0.625,777174,904022,random,True,8,8,0,0,26089,29241,0,0,264,264,0,0,0
1789704916.3129175,rollout,33,34,0.870312511920929,0.43813446164131165,1.100000023841858,0.0,0.870312511920929,0.43813446164131165,0.13529297709465027,5.587935447692871e-08,0.745354413986206,0.375,0.625,0.625,0.890625,0.78125,0.375,0.375,0.0,0.625,21995,3864,25859,343.671875,0.870312511920929,0.43813446164131165,1.100000023841858,0.0,0.870312511920929,0.43813446164131165,0.13529297709465027,5.587935447692871e-08,0.745354413986206,0.375,0.625,0.625,0.890625,0.78125,0.375,0.375,0.0,0.625,799169,929881,random,True,8,8,0,0,21995,25859,0,0,272,272,0,0,0
1789704925.5951033,rollout,34,35,0.7421875,0.4991436302661896,1.100000023841858,0.0,0.7421875,0.4991436302661896,0.06208984553813934,-0.000931277871131897,0.6666653156280518,0.5,0.5,0.5,0.859375,0.65625,0.625,0.375,0.25,0.375,23853,3672,27525,372.703125,0.7421875,0.4991436302661896,1.100000023841858,0.0,0.7421875,0.4991436302661896,0.06208984553813934,-0.000931277871131897,0.6666653156280518,0.5,0.5,0.5,0.859375,0.65625,0.625,0.375,0.25,0.375,823022,957406,random,True,8,8,0,0,23853,27525,0,0,280,280,0,0,0
1789704934.7323313,rollout,35,36,0.778124988079071,0.4818841218948364,1.100000023841858,0.0,0.778124988079071,0.4818841218948364,0.07074218988418579,7.450580596923828e-09,0.6666608452796936,0.5,0.5,0.5,0.90625,0.6875,0.625,0.5,0.125,0.375,21888,3576,25464,342.0,0.778124988079071,0.4818841218948364,1.100000023841858,0.0,0.778124988079071,0.4818841218948364,0.07074218988418579,7.450580596923828e-09,0.6666608452796936,0.5,0.5,0.5,0.90625,0.6875,0.625,0.5,0.125,0.375,844910,982870,random,True,8,8,0,0,21888,25464,0,0,288,288,0,0,0
1789704944.0201209,rollout,36,37,0.7359375953674316,0.5078330039978027,1.100000023841858,0.0,0.7359375953674316,0.5078330039978027,0.043339844793081284,1.862645149230957e-08,0.666657567024231,0.5,0.5,0.5,0.796875,0.65625,0.75,0.5,0.25,0.25,23994,4208,28202,374.90625,0.7359375953674316,0.5078330039978027,1.100000023841858,0.0,0.7359375953674316,0.5078330039978027,0.043339844793081284,1.862645149230957e-08,0.666657567024231,0.5,0.5,0.5,0.796875,0.65625,0.75,0.5,0.25,0.25,868904,1011072,random,True,8,8,0,0,23994,28202,0,0,296,296,0,0,0
1789704953.2188742,rollout,37,38,0.9249999523162842,0.3875032067298889,1.100000023841858,0.0,0.9249999523162842,0.3875032067298889,0.08890625089406967,4.284083843231201e-08,0.6666651368141174,0.5,0.5,0.5,0.96875,0.828125,0.5,0.5,0.0,0.5,20937,3368,24305,327.140625,0.9249999523162842,0.3875032067298889,1.100000023841858,0.0,0.9249999523162842,0.3875032067298889,0.08890625089406967,4.284083843231201e-08,0.6666651368141174,0.5,0.5,0.5,0.96875,0.828125,0.5,0.5,0.0,0.5,889841,1035377,random,True,8,8,0,0,20937,24305,0,0,304,304,0,0,0
1789704962.2653222,rollout,38,39,0.9890624284744263,0.31928351521492004,1.100000023841858,0.0,0.9890624284744263,0.31928351521492004,0.07435547560453415,4.6566128730773926e-08,0.5773490071296692,0.625,0.375,0.375,0.984375,0.890625,0.625,0.625,0.0,0.375,20474,4296,24770,319.90625,0.9890624284744263,0.31928351521492004,1.100000023841858,0.0,0.9890624284744263,0.31928351521492004,0.07435547560453415,4.6566128730773926e-08,0.5773490071296692,0.625,0.375,0.375,0.984375,0.890625,0.625,0.625,0.0,0.375,910315,1060147,random,True,8,8,0,0,20474,24770,0,0,312,312,0,0,0
1789704971.4678912,rollout,39,40,0.7015624642372131,0.5193073153495789,1.100000023841858,0.0,0.7015624642372131,0.5193073153495789,0.1345507800579071,1.6298145055770874e-08,0.745354413986206,0.375,0.625,0.625,0.765625,0.625,0.375,0.375,0.0,0.625,23613,3312,26925,368.953125,0.7015624642372131,0.5193073153495789,1.100000023841858,0.0,0.7015624642372131,0.5193073153495789,0.1345507800579071,1.6298145055770874e-08,0.745354413986206,0.375,0.625,0.625,0.765625,0.625,0.375,0.375,0.0,0.625,933928,1087072,random,True,8,8,0,0,23613,26925,0,0,320,320,0,0,0
1789704990.1922266,rollout,40,41,0.9468750953674316,0.381712406873703,1.100000023841858,0.0,0.9468750953674316,0.381712406873703,0.04246094077825546,1.1175870895385742e-08,0.47140341997146606,0.75,0.25,0.25,0.875,0.859375,0.75,0.75,0.0,0.25,20414,3136,23550,318.96875,0.9468750953674316,0.381712406873703,1.100000023841858,0.0,0.9468750953674316,0.381712406873703,0.04246094077825546,1.1175870895385742e-08,0.47140341997146606,0.75,0.25,0.25,0.875,0.859375,0.75,0.75,0.0,0.25,954342,1110622,random,True,8,8,0,0,20414,23550,0,0,328,328,0,0,0
1789704999.5498238,rollout,41,42,0.6421874761581421,0.5406652688980103,1.100000023841858,0.0,0.6421874761581421,0.5406652688980103,0.09978516399860382,3.3527612686157227e-08,0.6666651964187622,0.5,0.5,0.5,0.640625,0.578125,0.5,0.25,0.25,0.5,26537,4392,30929,414.640625,0.6421874761581421,0.5406652688980103,1.100000023841858,0.0,0.6421874761581421,0.5406652688980103,0.09978516399860382,3.3527612686157227e-08,0.6666651964187622,0.5,0.5,0.5,0.640625,0.578125,0.5,0.25,0.25,0.5,980879,1141551,random,True,8,8,0,0,26537,30929,0,0,336,336,0,0,0
