timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty_selected_seen_ratio,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_global_seen_ema_accuracy_mean,difficulty_observed_prompts_after,difficulty_selected_group_accuracy_mean,difficulty_selected_sample_count_mean_after
1789703091.637504,rollout,10,11,0.8328125476837158,0.4670252799987793,1.100000023841858,0.0,0.8328125476837158,0.4670252799987793,0.11603516340255737,3.91155481338501e-08,0.7453542947769165,0.375,0.625,0.625,0.828125,0.75,0.375,0.375,0.0,0.625,24054,4704,28758,375.84375,0.8328125476837158,0.4670252799987793,1.100000023841858,0.0,0.8328125476837158,0.4670252799987793,0.11603516340255737,3.91155481338501e-08,0.7453542947769165,0.375,0.625,0.625,0.828125,0.75,0.375,0.375,0.0,0.625,246493,289157,difficulty,True,8,8,0,0,24054,28758,0,0,88,88,0,0,0,True,80,0.0,,,0.7015625,88,0.75,1.0
1789703101.3790214,rollout,11,12,0.9718749523162842,0.34201493859291077,1.100000023841858,0.0,0.9718749523162842,0.34201493859291077,0.05179687589406967,1.4901161193847656e-08,0.4714035391807556,0.75,0.25,0.25,0.96875,0.875,0.75,0.75,0.0,0.25,19782,3240,23022,309.09375,0.9718749523162842,0.34201493859291077,1.100000023841858,0.0,0.9718749523162842,0.34201493859291077,0.05179687589406967,1.4901161193847656e-08,0.4714035391807556,0.75,0.25,0.25,0.96875,0.875,0.75,0.75,0.0,0.25,266275,312179,difficulty,True,8,8,0,0,19782,23022,0,0,96,96,0,0,0,True,88,0.0,,,0.7059659090909091,96,0.875,1.0
1789703110.6153193,rollout,12,13,0.770312488079071,0.49366775155067444,1.100000023841858,0.0,0.770312488079071,0.49366775155067444,0.09146483987569809,2.2351741790771484e-08,0.6666620969772339,0.5,0.5,0.5,0.828125,0.6875,0.625,0.5,0.125,0.375,24420,3752,28172,381.5625,0.770312488079071,0.49366775155067444,1.100000023841858,0.0,0.770312488079071,0.49366775155067444,0.09146483987569809,2.2351741790771484e-08,0.6666620969772339,0.5,0.5,0.5,0.828125,0.6875,0.625,0.5,0.125,0.375,290695,340351,difficulty,True,8,8,0,0,24420,28172,0,0,104,104,0,0,0,True,96,0.0,,,0.7200520833333334,104,0.6875,1.0
1789703119.8491368,rollout,13,14,0.878125011920929,0.4229408800601959,1.100000023841858,0.0,0.878125011920929,0.4229408800601959,0.14910157024860382,7.82310962677002e-08,0.8164947628974915,0.25,0.75,0.75,0.96875,0.78125,0.25,0.25,0.0,0.75,21164,3560,24724,330.6875,0.878125011920929,0.4229408800601959,1.100000023841858,0.0,0.878125011920929,0.4229408800601959,0.14910157024860382,7.82310962677002e-08,0.8164947628974915,0.25,0.75,0.75,0.96875,0.78125,0.25,0.25,0.0,0.75,311859,365075,difficulty,True,8,8,0,0,21164,24724,0,0,112,112,0,0,0,True,104,0.0,,,0.7175480769230769,112,0.78125,1.0
1789703129.1887934,rollout,14,15,0.870312511920929,0.43813446164131165,1.100000023841858,0.0,0.870312511920929,0.43813446164131165,0.14564454555511475,7.450580596923828e-08,0.8164947628974915,0.25,0.75,0.75,0.890625,0.78125,0.25,0.25,0.0,0.75,23624,3464,27088,369.125,0.870312511920929,0.43813446164131165,1.100000023841858,0.0,0.870312511920929,0.43813446164131165,0.14564454555511475,7.450580596923828e-08,0.8164947628974915,0.25,0.75,0.75,0.890625,0.78125,0.25,0.25,0.0,0.75,335483,392163,difficulty,True,8,8,0,0,23624,27088,0,0,120,120,0,0,0,True,112,0.0,,,0.7220982142857143,120,0.78125,1.0
1789703138.4302816,rollout,15,16,0.6390625238418579,0.5278339385986328,1.100000023841858,0.0,0.6390625238418579,0.5278339385986328,0.07779297232627869,2.9802322387695312e-08,0.8164893388748169,0.25,0.75,0.75,0.765625,0.5625,0.5,0.25,0.25,0.5,23463,4536,27999,366.609375,0.6390625238418579,0.5278339385986328,1.100000023841858,0.0,0.6390625238418579,0.5278339385986328,0.07779297232627869,2.9802322387695312e-08,0.8164893388748169,0.25,0.75,0.75,0.765625,0.5625,0.5,0.25,0.25,0.5,358946,420162,difficulty,True,8,8,0,0,23463,27999,0,0,128,128,0,0,0,True,120,0.0,,,0.7260416666666667,128,0.5625,1.0
1789703147.8349104,rollout,16,17,0.7203124761581421,0.4944709241390228,1.100000023841858,0.0,0.7203124761581421,0.4944709241390228,0.15466797351837158,2.421438694000244e-08,0.8164948225021362,0.25,0.75,0.75,0.953125,0.625,0.25,0.25,0.0,0.75,23447,3544,26991,366.359375,0.7203124761581421,0.4944709241390228,1.100000023841858,0.0,0.7203124761581421,0.4944709241390228,0.15466797351837158,2.421438694000244e-08,0.8164948225021362,0.25,0.75,0.75,0.953125,0.625,0.25,0.25,0.0,0.75,382393,447153,difficulty,True,8,8,0,0,23447,26991,0,0,136,136,0,0,0,False,128,0.875,0.625,0.7767857142857143,0.7158203125,129,0.625,1.875
1789703157.1871672,rollout,17,18,0.9390624761581421,0.3773833215236664,1.100000023841858,0.0,0.9390624761581421,0.3773833215236664,0.07966797053813934,2.9802322387695312e-08,0.577349066734314,0.625,0.375,0.375,0.953125,0.84375,0.625,0.625,0.0,0.375,23798,3648,27446,371.84375,0.9390624761581421,0.3773833215236664,1.100000023841858,0.0,0.9390624761581421,0.3773833215236664,0.07966797053813934,2.9802322387695312e-08,0.577349066734314,0.625,0.375,0.375,0.953125,0.84375,0.625,0.625,0.0,0.375,406191,474599,difficulty,True,8,8,0,0,23798,27446,0,0,144,144,0,0,0,False,129,0.5,0.5625,0.78125,0.7151162790697675,133,0.84375,1.5
1789703166.6524103,rollout,18,19,0.8406250476837158,0.4534589350223541,1.100000023841858,0.0,0.8406250476837158,0.4534589350223541,0.1369921863079071,5.587935447692871e-08,0.8164946436882019,0.25,0.75,0.75,0.90625,0.75,0.25,0.25,0.0,0.75,24090,3936,28026,376.40625,0.8406250476837158,0.4534589350223541,1.100000023841858,0.0,0.8406250476837158,0.4534589350223541,0.1369921863079071,5.587935447692871e-08,0.8164946436882019,0.25,0.75,0.75,0.90625,0.75,0.25,0.25,0.0,0.75,430281,502625,difficulty,True,8,8,0,0,24090,28026,0,0,152,152,0,0,0,False,133,1.0,0.6171875,0.787109375,0.7255639097744361,133,0.75,2.125
1789703175.9773371,rollout,19,20,0.8609374761581421,0.43593257665634155,1.100000023841858,0.0,0.8609374761581421,0.43593257665634155,0.15626953542232513,1.0896474123001099e-07,0.8819150328636169,0.125,0.875,0.875,0.953125,0.765625,0.125,0.125,0.0,0.875,22582,4008,26590,352.84375,0.8609374761581421,0.43593257665634155,1.100000023841858,0.0,0.8609374761581421,0.43593257665634155,0.15626953542232513,1.0896474123001099e-07,0.8819150328636169,0.125,0.875,0.875,0.953125,0.765625,0.125,0.125,0.0,0.875,452863,529215,difficulty,True,8,8,0,0,22582,26590,0,0,160,160,0,0,0,False,133,0.875,0.6607142857142857,0.8125,0.7295582706766918,134,0.765625,1.875
1789703194.102299,rollout,20,21,0.706250011920929,0.49597588181495667,1.100000023841858,0.0,0.706250011920929,0.49597588181495667,0.17097657918930054,7.450580596923828e-08,0.8819151520729065,0.125,0.875,0.875,0.96875,0.609375,0.125,0.125,0.0,0.875,21090,3472,24562,329.53125,0.706250011920929,0.49597588181495667,1.100000023841858,0.0,0.706250011920929,0.49597588181495667,0.17097657918930054,7.450580596923828e-08,0.8819151520729065,0.125,0.875,0.875,0.96875,0.609375,0.125,0.125,0.0,0.875,473953,553777,difficulty,True,8,8,0,0,21090,24562,0,0,168,168,0,0,0,False,134,0.625,0.5875,0.771875,0.7315764925373134,137,0.609375,1.875
1789703203.5279484,rollout,21,22,0.7718750238418579,0.49134373664855957,1.100000023841858,0.0,0.7718750238418579,0.49134373664855957,0.13777345418930054,8.195638656616211e-08,0.8164947032928467,0.25,0.75,0.75,0.84375,0.6875,0.25,0.125,0.125,0.75,25488,4136,29624,398.25,0.7718750238418579,0.49134373664855957,1.100000023841858,0.0,0.7718750238418579,0.49134373664855957,0.13777345418930054,8.195638656616211e-08,0.8164947032928467,0.25,0.75,0.75,0.84375,0.6875,0.25,0.125,0.125,0.75,499441,583401,difficulty,True,8,8,0,0,25488,29624,0,0,176,176,0,0,0,False,137,0.75,0.5833333333333334,0.875,0.729470802919708,139,0.6875,1.875
1789703213.0180829,rollout,22,23,0.8531249761581421,0.4503856599330902,1.100000023841858,0.0,0.8531249761581421,0.4503856599330902,0.10792969167232513,2.2351741790771484e-08,0.666665256023407,0.5,0.5,0.5,0.875,0.765625,0.5,0.5,0.0,0.5,24912,4088,29000,389.25,0.8531249761581421,0.4503856599330902,1.100000023841858,0.0,0.8531249761581421,0.4503856599330902,0.10792969167232513,2.2351741790771484e-08,0.666665256023407,0.5,0.5,0.5,0.875,0.765625,0.5,0.5,0.0,0.5,524353,612401,difficulty,True,8,8,0,0,24912,29000,0,0,184,184,0,0,0,False,139,0.875,0.6785714285714286,0.7321428571428571,0.7284172661870504,140,0.765625,2.375
1789703222.2228143,rollout,23,24,0.9093749523162842,0.40028512477874756,1.100000023841858,0.0,0.9093749523162842,0.40028512477874756,0.10882812738418579,5.029141902923584e-08,0.666665256023407,0.5,0.5,0.5,0.96875,0.8125,0.5,0.5,0.0,0.5,21099,3184,24283,329.671875,0.9093749523162842,0.40028512477874756,1.100000023841858,0.0,0.9093749523162842,0.40028512477874756,0.10882812738418579,5.029141902923584e-08,0.666665256023407,0.5,0.5,0.5,0.96875,0.8125,0.5,0.5,0.0,0.5,545452,636684,difficulty,True,8,8,0,0,21099,24283,0,0,192,192,0,0,0,False,140,0.75,0.6458333333333334,0.640625,0.7303571428571428,142,0.8125,2.0
1789703231.5365133,rollout,24,25,0.823437511920929,0.4641914665699005,1.100000023841858,0.0,0.823437511920929,0.4641914665699005,0.1438867151737213,6.426125764846802e-08,0.8164947628974915,0.25,0.75,0.75,0.890625,0.734375,0.25,0.25,0.0,0.75,22832,4088,26920,356.75,0.823437511920929,0.4641914665699005,1.100000023841858,0.0,0.823437511920929,0.4641914665699005,0.1438867151737213,6.426125764846802e-08,0.8164947628974915,0.25,0.75,0.75,0.890625,0.734375,0.25,0.25,0.0,0.75,568284,663604,difficulty,True,8,8,0,0,22832,26920,0,0,200,200,0,0,0,False,142,0.75,0.515625,0.712890625,0.7359154929577465,144,0.734375,2.0
1789703240.9119513,rollout,25,26,0.8874999284744263,0.42482489347457886,1.100000023841858,0.0,0.8874999284744263,0.42482489347457886,0.15230469405651093,8.195638656616211e-08,0.8164947628974915,0.25,0.75,0.75,0.90625,0.796875,0.25,0.25,0.0,0.75,23685,3504,27189,370.078125,0.8874999284744263,0.42482489347457886,1.100000023841858,0.0,0.8874999284744263,0.42482489347457886,0.15230469405651093,8.195638656616211e-08,0.8164947628974915,0.25,0.75,0.75,0.90625,0.796875,0.25,0.25,0.0,0.75,591969,690793,difficulty,True,8,8,0,0,23685,27189,0,0,208,208,0,0,0,False,144,0.875,0.6205357142857143,0.8342633928571429,0.7414279513888888,145,0.796875,2.875
1789703251.0558043,rollout,26,27,0.84375,0.4478785991668701,1.100000023841858,0.0,0.84375,0.4478785991668701,0.15714845061302185,1.043081283569336e-07,0.8819150328636169,0.125,0.875,0.875,0.9375,0.75,0.125,0.125,0.0,0.875,24057,3864,27921,375.890625,0.84375,0.4478785991668701,1.100000023841858,0.0,0.84375,0.4478785991668701,0.15714845061302185,1.043081283569336e-07,0.8819150328636169,0.125,0.875,0.875,0.9375,0.75,0.125,0.125,0.0,0.875,616026,718714,difficulty,True,8,8,0,0,24057,27921,0,0,216,216,0,0,0,False,145,1.0,0.65234375,0.838623046875,0.7463362068965518,145,0.75,3.25
1789703260.4464843,rollout,27,28,0.9375,0.38110116124153137,1.100000023841858,0.0,0.9375,0.38110116124153137,0.12316406518220901,7.078051567077637e-08,0.7453543543815613,0.375,0.625,0.625,0.9375,0.84375,0.375,0.375,0.0,0.625,23995,3824,27819,374.921875,0.9375,0.38110116124153137,1.100000023841858,0.0,0.9375,0.38110116124153137,0.12316406518220901,7.078051567077637e-08,0.7453543543815613,0.375,0.625,0.625,0.9375,0.84375,0.375,0.375,0.0,0.625,640021,746533,difficulty,True,8,8,0,0,23995,27819,0,0,224,224,0,0,0,False,145,1.0,0.6875,0.7314453125,0.7490301724137931,145,0.84375,3.125
1789703269.7871099,rollout,28,29,0.9249999523162842,0.3875032067298889,1.100000023841858,0.0,0.9249999523162842,0.3875032067298889,0.13187500834465027,9.12696123123169e-08,0.8164947032928467,0.25,0.75,0.75,0.96875,0.828125,0.25,0.25,0.0,0.75,23622,3928,27550,369.09375,0.9249999523162842,0.3875032067298889,1.100000023841858,0.0,0.9249999523162842,0.3875032067298889,0.13187500834465027,9.12696123123169e-08,0.8164947032928467,0.25,0.75,0.75,0.96875,0.828125,0.25,0.25,0.0,0.75,663643,774083,difficulty,True,8,8,0,0,23622,27550,0,0,232,232,0,0,0,False,145,1.0,0.666015625,0.8192138671875,0.7533405172413793,145,0.828125,2.75
1789703278.9589283,rollout,29,30,0.6640625,0.5152799487113953,1.100000023841858,0.0,0.6640625,0.5152799487113953,0.1539257913827896,7.264316082000732e-08,0.8819150328636169,0.125,0.875,0.875,0.859375,0.578125,0.125,0.125,0.0,0.875,23176,4360,27536,362.125,0.6640625,0.5152799487113953,1.100000023841858,0.0,0.6640625,0.5152799487113953,0.1539257913827896,7.264316082000732e-08,0.8819150328636169,0.125,0.875,0.875,0.859375,0.578125,0.125,0.125,0.0,0.875,686819,801619,difficulty,True,8,8,0,0,23176,27536,0,0,240,240,0,0,0,False,145,0.875,0.45535714285714285,0.703125,0.7578125,146,0.578125,2.5
1789703296.7921655,rollout,30,31,0.78125,0.47705280780792236,1.100000023841858,0.0,0.78125,0.47705280780792236,0.1745312511920929,6.332993507385254e-08,0.8164949417114258,0.25,0.75,0.75,0.9375,0.6875,0.25,0.25,0.0,0.75,22882,4592,27474,357.53125,0.78125,0.47705280780792236,1.100000023841858,0.0,0.78125,0.47705280780792236,0.1745312511920929,6.332993507385254e-08,0.8164949417114258,0.25,0.75,0.75,0.9375,0.6875,0.25,0.25,0.0,0.75,709701,829093,difficulty,True,8,8,0,0,22882,27474,0,0,248,248,0,0,0,False,146,0.75,0.5833333333333334,0.7083333333333334,0.7609696061643836,148,0.6875,2.625
1789703306.2281935,rollout,31,32,0.909375011920929,0.40028512477874756,1.100000023841858,0.0,0.909375011920929,0.40028512477874756,0.14246094226837158,1.2665987014770508e-07,0.8819149732589722,0.125,0.875,0.875,0.96875,0.8125,0.125,0.125,0.0,0.875,22994,4024,27018,359.28125,0.909375011920929,0.40028512477874756,1.100000023841858,0.0,0.909375011920929,0.40028512477874756,0.14246094226837158,1.2665987014770508e-07,0.8819149732589722,0.125,0.875,0.875,0.96875,0.8125,0.125,0.125,0.0,0.875,732695,856111,difficulty,True,8,8,0,0,22994,27018,0,0,256,256,0,0,0,False,148,1.0,0.7138671875,0.766571044921875,0.7625105574324325,148,0.8125,3.75
1789703316.3866773,rollout,32,33,0.7953125238418579,0.4732292592525482,1.100000023841858,0.0,0.7953125238418579,0.4732292592525482,0.1813085973262787,8.568167686462402e-08,0.8819152116775513,0.125,0.875,0.875,0.921875,0.703125,0.125,0.125,0.0,0.875,23751,4272,28023,371.109375,0.7953125238418579,0.4732292592525482,1.100000023841858,0.0,0.7953125238418579,0.4732292592525482,0.1813085973262787,8.568167686462402e-08,0.8819152116775513,0.125,0.875,0.875,0.921875,0.703125,0.125,0.125,0.0,0.875,756446,884134,difficulty,True,8,8,0,0,23751,28023,0,0,264,264,0,0,0,False,148,0.75,0.5598958333333334,0.8299153645833334,0.7651763091216216,150,0.703125,3.125
1789703325.6875472,rollout,33,34,0.8734374642372131,0.4321383535861969,1.100000023841858,0.0,0.8734374642372131,0.4321383535861969,0.12986329197883606,3.3527612686157227e-08,0.6666654348373413,0.5,0.5,0.5,0.921875,0.78125,0.5,0.5,0.0,0.5,21759,3664,25423,339.984375,0.8734374642372131,0.4321383535861969,1.100000023841858,0.0,0.8734374642372131,0.4321383535861969,0.12986329197883606,3.3527612686157227e-08,0.6666654348373413,0.5,0.5,0.5,0.921875,0.78125,0.5,0.5,0.0,0.5,778205,909557,difficulty,True,8,8,0,0,21759,25423,0,0,272,272,0,0,0,False,150,0.875,0.7142857142857143,0.7198660714285714,0.7675260416666667,151,0.78125,3.0
1789703335.049665,rollout,34,35,0.8750000596046448,0.4291002154350281,1.100000023841858,0.0,0.8750000596046448,0.4291002154350281,0.1410546898841858,5.587935447692871e-08,0.7453544735908508,0.375,0.625,0.625,0.9375,0.78125,0.375,0.375,0.0,0.625,22635,4416,27051,353.671875,0.8750000596046448,0.4291002154350281,1.100000023841858,0.0,0.8750000596046448,0.4291002154350281,0.1410546898841858,5.587935447692871e-08,0.7453544735908508,0.375,0.625,0.625,0.9375,0.78125,0.375,0.375,0.0,0.625,800840,936608,difficulty,True,8,8,0,0,22635,27051,0,0,280,280,0,0,0,False,151,1.0,0.6806640625,0.786346435546875,0.7698934188741722,151,0.78125,3.75
1789703344.321436,rollout,35,36,0.9578124284744263,0.35447466373443604,1.100000023841858,0.0,0.9578124284744263,0.35447466373443604,0.11029297113418579,8.940696716308594e-08,0.8164945244789124,0.25,0.75,0.75,0.984375,0.859375,0.25,0.25,0.0,0.75,21219,4168,25387,331.546875,0.9578124284744263,0.35447466373443604,1.100000023841858,0.0,0.9578124284744263,0.35447466373443604,0.11029297113418579,8.940696716308594e-08,0.8164945244789124,0.25,0.75,0.75,0.984375,0.859375,0.25,0.25,0.0,0.75,822059,961995,difficulty,True,8,8,0,0,21219,25387,0,0,288,288,0,0,0,False,151,1.0,0.75390625,0.679443359375,0.7725579470198676,151,0.859375,3.375
