timestamp,event,step,grpo_step,train/loss,train/grad_norm,train/learning_rate,train/policy_entropy,train/response_tokens_in_step,train/step_time,train/elapsed_time,rollout/cumulative_generated_response_tokens,rollout/cumulative_rollout_tokens
1789693425.878615,optimizer_step,0,1,-0.06902935833204538,0.53515625,2e-05,0.23889751121217132,21869,5.094388723373413,9.395527601242065,21927,25591
1789693435.6968195,optimizer_step,1,2,-0.035527487677571024,0.369140625,2e-05,0.25059879973005145,24749,4.963887929916382,19.213732719421387,46727,54247
1789693444.8295727,optimizer_step,2,3,-0.02682799219439061,0.234375,2e-05,0.1946599346903056,21156,4.847301959991455,28.346479415893555,67937,78649
1789693454.2725108,optimizer_step,3,4,-0.02728297714432389,0.16796875,2e-05,0.21994060881888833,23982,4.939539670944214,37.7894184589386,91974,106302
1789693463.6379259,optimizer_step,4,5,-0.028629788431857112,0.265625,2e-05,0.2310895238724955,22502,4.996772289276123,47.15484118461609,114537,132945
1789693472.8900971,optimizer_step,5,6,-0.02617480193599247,0.298828125,2e-05,0.20246855541414796,22389,4.9038708209991455,56.40700578689575,136976,159192
1789693482.029063,optimizer_step,6,7,-0.022164546349971854,0.2099609375,2e-05,0.20237157159574953,21082,4.86997389793396,65.54597783088684,158121,183529
1789693491.2185006,optimizer_step,7,8,-0.017715919542835107,0.1650390625,2e-05,0.19358726620354597,22011,4.903953552246094,74.73540949821472,180188,208700
1789693500.4368968,optimizer_step,8,9,-0.01636380691169206,0.1767578125,2e-05,0.17751247856354457,22142,4.89604926109314,83.95379877090454,202384,234656
1789693510.048265,optimizer_step,9,10,-0.01293677233551531,0.197265625,2e-05,0.1828935353606903,20555,4.9038732051849365,93.56518077850342,222997,258749
1789693527.863002,optimizer_step,10,11,-0.012940107684771048,0.208984375,2e-05,0.18761108653110653,21899,4.9995715618133545,111.37991333007812,244956,284260
1789693537.6149209,optimizer_step,11,12,-0.012785367270506016,0.296875,2e-05,0.24072104683579928,23495,4.806337594985962,121.13183259963989,268503,311759
1789693546.7176774,optimizer_step,12,13,-0.012302816482709714,0.2236328125,2e-05,0.17737222598512392,21008,4.821952819824219,130.2345893383026,289577,335969
1789693556.0583773,optimizer_step,13,14,-0.012104577618143897,0.193359375,2e-05,0.17365225958941802,21482,4.99714732170105,139.57528710365295,311119,361639
1789693565.4261165,optimizer_step,14,15,-0.010887361530307416,0.263671875,2e-05,0.1896694218409375,23502,4.9262168407440186,148.94302463531494,334679,388887
1789693574.9542205,optimizer_step,15,16,-0.011560764899966332,0.296875,2e-05,0.20363950725423116,24162,5.051096677780151,158.47113013267517,358891,417979
1789693584.0405076,optimizer_step,16,17,-0.011675904682273825,0.31640625,2e-05,0.1728865443153497,19780,4.9173948764801025,167.5574176311493,378734,442110
1789693593.426994,optimizer_step,17,18,-0.012142814144329444,0.283203125,2e-05,0.1762369040405927,24280,4.907155752182007,176.9439091682434,403075,470187
1789693602.7616842,optimizer_step,18,19,-0.013143487457467304,0.373046875,2e-05,0.1903693292037074,21963,5.001885652542114,186.27859568595886,425098,496218
1789693612.1612122,optimizer_step,19,20,-0.011930700346911793,0.216796875,2e-05,0.15455970584660633,22952,4.980736494064331,195.67811846733093,448109,522949
1789693630.7394605,optimizer_step,20,21,-0.011338841739329869,0.294921875,2e-05,0.17966687785232985,24530,5.016599893569946,214.25637221336365,472689,551697
1789693640.3992925,optimizer_step,21,22,-0.009782810225568475,0.2099609375,2e-05,0.1684099161228078,26796,4.980942249298096,223.91620326042175,499531,582835
1789693649.9352345,optimizer_step,22,23,-0.009845216719662476,0.275390625,2e-05,0.21537707912577778,25669,5.013495445251465,233.45214986801147,525253,613101
1789693659.2586725,optimizer_step,23,24,-0.010197919198789025,0.322265625,2e-05,0.16224488357916278,22253,4.999776363372803,242.77558851242065,547562,639466
1789693668.8186991,optimizer_step,24,25,-0.009508358191222465,0.20703125,2e-05,0.1642754210293735,25610,4.973144292831421,252.33561277389526,573231,668903
