timestamp,event,step,grpo_step,train/loss,train/grad_norm,train/learning_rate,train/policy_entropy,train/response_tokens_in_step,train/step_time,train/elapsed_time,rollout/cumulative_generated_response_tokens,rollout/cumulative_rollout_tokens
1789788163.6016445,optimizer_step,0,1,-0.0737930157338269,0.5625,2e-05,0.23525095769284238,23132,5.143005847930908,12.160953760147095,27736,32392
1789788181.835778,optimizer_step,1,2,-0.04818762063759527,0.326171875,2e-05,0.2299817229969913,25881,5.113196849822998,30.395087242126465,69466,80738
1789788193.8383129,optimizer_step,2,3,-0.042955913006609864,0.333984375,2e-05,0.19454523571762697,22084,4.912261009216309,42.39762473106384,96050,111762
1789788208.7096727,optimizer_step,3,4,-0.035906816532695354,0.287109375,2e-05,0.18710765002707883,24004,4.906376838684082,57.26898169517517,130673,151953
1789788223.3202524,optimizer_step,4,5,-0.02905356873650646,0.326171875,2e-05,0.2080568082288325,23311,4.889137029647827,71.87956094741821,163085,189197
1789788235.3711774,optimizer_step,5,6,-0.025472422581451392,0.30078125,2e-05,0.2046724107530382,25245,4.974628448486328,83.9304883480072,190952,221256
1789788250.9612713,optimizer_step,6,7,-0.02215362650121728,0.32421875,2e-05,0.22920023517673802,23711,4.918501853942871,99.52057600021362,229033,265161
1789788264.8871632,optimizer_step,7,8,-0.021467496844288607,0.27734375,2e-05,0.2053028840434642,25506,5.028112173080444,113.44647645950317,262270,303950
1789788283.8646252,optimizer_step,8,9,-0.019230382846006606,0.30078125,2e-05,0.1753606634205477,23892,5.200193643569946,132.4239263534546,300959,349007
1789788298.0612004,optimizer_step,9,10,-0.018996526633433694,0.291015625,2e-05,0.2282898066345937,23417,5.151034116744995,146.6204957962036,337786,392938
1789788322.4037662,optimizer_step,10,11,-0.02014570791544282,0.35546875,2e-05,0.19252414715593774,24964,5.059788703918457,170.96307396888733,365883,426003
1789788334.445125,optimizer_step,11,12,-0.020788467040946237,0.291015625,2e-05,0.1744731696390572,25470,4.941123962402344,183.00442910194397,393831,458239
1789788346.2450547,optimizer_step,12,13,-0.024693634699813533,0.375,2e-05,0.18835546351668717,21445,4.981110095977783,194.8043668270111,418773,487149
1789788358.6727827,optimizer_step,13,14,-0.02258302910189882,0.2734375,2e-05,0.17202365593153435,25342,5.01705265045166,207.23209404945374,448370,522130
1789788370.3280182,optimizer_step,14,15,-0.022694874292992082,0.3515625,2e-05,0.19902889425537373,21221,4.902113676071167,218.88732504844666,471575,549471
1789788379.8036678,optimizer_step,15,16,-0.021857680494459866,0.26171875,2e-05,0.18076499257420242,25008,4.920737266540527,228.36297631263733,496637,578357
1789788397.150999,optimizer_step,16,17,-0.02126464467800161,0.265625,2e-05,0.15937123785603272,24970,5.037048816680908,245.71030116081238,536010,624306
1789788412.5929005,optimizer_step,17,18,-0.026752313854599613,0.380859375,2e-05,0.22743155501022902,24646,5.011945962905884,261.1522104740143,576196,671572
1789788424.4718733,optimizer_step,18,19,-0.02772032876206468,0.30078125,2e-05,0.2168794670098728,24404,4.95563817024231,273.03118538856506,603321,702857
1789788441.7628863,optimizer_step,19,20,-0.025976469735502564,0.287109375,2e-05,0.17861533197672658,25523,5.204650402069092,290.32218408584595,639562,745026
1789788468.3147404,optimizer_step,20,21,-0.024398387130987916,0.30078125,2e-05,0.18301217842249193,24629,4.966365575790405,316.8740530014038,672108,782844
1789788486.33146,optimizer_step,21,22,-0.026571038305020254,0.310546875,2e-05,0.23804966034616087,22870,4.875284910202026,334.89075756073,717243,835267
1789788498.612558,optimizer_step,22,23,-0.027273946589757105,0.29296875,2e-05,0.18931775501168113,26898,4.977004289627075,347.17186212539673,748914,871826
1789788513.3607256,optimizer_step,23,24,-0.02731382233279844,0.34765625,2e-05,0.2570680454836486,23327,4.910851240158081,361.92003417015076,782618,911514
1789788525.8628612,optimizer_step,24,25,-0.026029716927141792,0.30078125,2e-05,0.19746436373686213,25347,5.002178192138672,374.42216515541077,815575,949791
