timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,length_truncated_responses,length_truncated_response_ratio,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty/observed_prompt_ratio_before,difficulty_observed_prompts_after,difficulty_observed_prompt_ratio_after,difficulty_global_seen_ema_accuracy_mean,difficulty_selected_seen_ratio,difficulty_selected_unseen_ratio,difficulty_selected_sample_count_mean_before,difficulty_selected_coverage_score_mean,difficulty_selected_group_accuracy_mean,difficulty_selected_sample_count_mean_after,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_selected_seen_group_accuracy_mean,difficulty_selected_seen_effective_group_ratio
1789802955.2429605,rollout,12,13,0.7208333015441895,0.49506428837776184,1.100000023841858,0.0,0.7208333015441895,0.49506428837776184,0.1352604180574417,4.470348358154297e-08,0.8629468679428101,0.1666666716337204,0.8333333134651184,0.8333333134651184,0.9583333134651184,0.625,0.1666666716337204,0.1666666716337204,0.0,0.8333333134651184,18177,3576,21753,3,0.0625,378.6875,0.6449999809265137,0.5098768472671509,1.100000023841858,0.0,0.6449999809265137,0.5098768472671509,0.16231250762939453,4.17232506322307e-08,0.9473286271095276,0.0,1.0,1.0,0.949999988079071,0.550000011920929,0.0,0.0,0.0,1.0,274004,322324,difficulty_dynamic,True,6,5,1,1,15648,18904,2529,2849,92,65,27,67762,79162,True,86,0.011508095811588384,92,0.01231098621704804,0.6758241758241759,0.0,1.0,0.0,1.0,0.625,1.0,,,,
1789802967.6466982,rollout,13,14,0.610714316368103,0.5314400792121887,1.100000023841858,0.0,0.610714316368103,0.5314400792121887,0.15522323548793793,4.6832219879888726e-08,0.797722339630127,0.2857142984867096,0.7142857313156128,0.7142857313156128,0.75,0.5357142686843872,0.2857142984867096,0.1428571492433548,0.1428571492433548,0.7142857313156128,22602,3496,26098,19,0.3392857142857143,403.60714285714283,0.6349999904632568,0.5216099619865417,1.100000023841858,0.0,0.6349999904632568,0.5216099619865417,0.2173125296831131,8.940696716308594e-08,0.9473289251327515,0.0,1.0,1.0,0.8500000238418579,0.550000011920929,0.0,0.0,0.0,1.0,296606,348422,difficulty_dynamic,True,7,5,2,2,15945,18401,6657,7697,99,70,29,74419,86859,True,92,0.01231098621704804,99,0.013247691690084303,0.6658163265306123,0.0,1.0,0.0,1.0,0.5357142857142857,1.0,,,,
1789802977.339132,rollout,14,15,0.7140625715255737,0.5029649138450623,1.100000023841858,0.0,0.7140625715255737,0.5029649138450623,0.08357422798871994,-0.0009312727488577366,0.7453581690788269,0.375,0.625,0.625,0.890625,0.625,0.375,0.25,0.125,0.625,21888,3128,25016,8,0.125,342.0,0.6825000047683716,0.5188189148902893,1.100000023841858,0.0,0.6825000047683716,0.5188189148902893,0.13371875882148743,8.195638656616211e-08,0.9473284482955933,0.0,1.0,1.0,0.824999988079071,0.6000000238418579,0.0,0.0,0.0,1.0,318494,373438,difficulty_dynamic,True,8,5,3,1,14203,16267,7685,8749,107,75,32,82104,95608,True,99,0.013247691690084303,107,0.014318212230697177,0.6598557692307693,0.0,1.0,0.0,1.0,0.625,1.0,,,,
1789802989.162939,rollout,15,16,0.9152777791023254,0.3966975510120392,1.100000023841858,0.0,0.9152777791023254,0.3966975510120392,0.11803820729255676,6.291601550856285e-08,0.7021080255508423,0.4444444477558136,0.5555555820465088,0.5555555820465088,0.9583333134651184,0.8194444179534912,0.4444444477558136,0.4444444477558136,0.0,0.5555555820465088,27570,4536,32106,7,0.09722222222222222,382.9166666666667,0.7675000429153442,0.4858972728252411,1.100000023841858,0.0,0.7675000429153442,0.4858972728252411,0.21246877312660217,1.1324882365215672e-07,0.9473289251327515,0.0,1.0,1.0,0.925000011920929,0.675000011920929,0.0,0.0,0.0,1.0,346064,405544,difficulty_dynamic,True,9,5,4,2,15878,18462,11692,13644,116,80,36,93796,109252,True,107,0.014318212230697177,116,0.01552254783888666,0.6706521739130434,0.0,1.0,0.0,1.0,0.8194444444444444,1.0,,,,
1789803001.3319306,rollout,16,17,0.8208333253860474,0.47022247314453125,1.100000023841858,0.0,0.8208333253860474,0.47022247314453125,0.14151042699813843,1.9868215517249155e-08,0.7021082043647766,0.4444444477558136,0.5555555820465088,0.5555555820465088,0.8472222089767456,0.7361111044883728,0.4444444477558136,0.4444444477558136,0.0,0.5555555820465088,25884,4416,30300,16,0.2222222222222222,359.5,0.5975000262260437,0.5361245274543762,1.100000023841858,0.0,0.5975000262260437,0.5361245274543762,0.2547187805175781,2.9802322387695312e-08,0.9473291635513306,0.0,1.0,1.0,0.7250000238418579,0.5249999761581421,0.0,0.0,0.0,1.0,371948,435844,difficulty_dynamic,True,9,5,4,2,16093,18853,9791,11447,125,85,40,103587,120699,True,116,0.01552254783888666,125,0.01672688344707614,0.6784274193548387,0.0,1.0,0.0,1.0,0.7361111111111112,1.0,,,,
1789803010.6532128,rollout,17,18,0.7104166150093079,0.5091668367385864,1.100000023841858,0.0,0.7104166150093079,0.5091668367385864,0.1932552307844162,5.7121116725511456e-08,0.8629471659660339,0.1666666716337204,0.8333333134651184,0.8333333134651184,0.8541666865348816,0.625,0.1666666716337204,0.1666666716337204,0.0,0.8333333134651184,17395,3120,20515,8,0.16666666666666666,362.3958333333333,0.6324999928474426,0.524471640586853,1.100000023841858,0.0,0.6324999928474426,0.524471640586853,0.23190626502037048,6.407499597571586e-08,0.947329044342041,0.0,1.0,1.0,0.824999988079071,0.550000011920929,0.0,0.0,0.0,1.0,389343,456359,difficulty_dynamic,True,6,5,1,1,15345,17913,2050,2602,131,90,41,105637,123301,True,125,0.01672688344707614,128,0.017128328649805968,0.67529296875,0.5,0.5,0.5,0.8535533905932736,0.625,1.5,0.4166666666666667,0.9166666666666666,0.6666666666666666,1.0
1789803017.5676794,rollout,18,19,0.8925000429153442,0.4208584129810333,1.100000023841858,0.0,0.8925000429153442,0.4208584129810333,0.15128126740455627,1.1920928955078125e-07,0.9473285675048828,0.0,1.0,1.0,0.925000011920929,0.800000011920929,0.0,0.0,0.0,1.0,15054,2560,17614,4,0.1,376.35,0.8925000429153442,0.4208584129810333,1.100000023841858,0.0,0.8925000429153442,0.4208584129810333,0.15128126740455627,1.1920928955078125e-07,0.9473285675048828,0.0,1.0,1.0,0.925000011920929,0.800000011920929,0.0,0.0,0.0,1.0,404397,473973,difficulty_dynamic,True,5,5,0,0,15054,17614,0,0,136,95,41,105637,123301,False,128,0.017128328649805968,128,0.017128328649805968,0.6767578125,1.0,0.0,1.2,0.6811554787871631,0.8,2.2,0.7625,0.684375,0.8,1.0
1789803024.4965487,rollout,19,20,0.7674999833106995,0.4858972728252411,1.100000023841858,0.0,0.7674999833106995,0.4858972728252411,0.18809376657009125,8.34465012644614e-08,0.9473287463188171,0.0,1.0,1.0,0.925000011920929,0.675000011920929,0.0,0.0,0.0,1.0,14738,2488,17226,3,0.075,368.45,0.7674999833106995,0.4858972728252411,1.100000023841858,0.0,0.7674999833106995,0.4858972728252411,0.18809376657009125,8.34465012644614e-08,0.9473287463188171,0.0,1.0,1.0,0.925000011920929,0.675000011920929,0.0,0.0,0.0,1.0,419135,491199,difficulty_dynamic,True,5,5,0,0,14738,17226,0,0,141,100,41,105637,123301,False,128,0.017128328649805968,128,0.017128328649805968,0.677490234375,1.0,0.0,1.2,0.6811554787871631,0.675,2.2,0.65,0.75,0.675,1.0
1789803045.2879577,rollout,20,21,0.7583333849906921,0.4889560639858246,1.100000023841858,0.0,0.7583333849906921,0.4889560639858246,0.18338543176651,5.4637592228345966e-08,0.8629471659660339,0.1666666716337204,0.8333333134651184,0.8333333134651184,0.9166666865348816,0.6666666865348816,0.1666666716337204,0.1666666716337204,0.0,0.8333333134651184,16884,2504,19388,5,0.10416666666666667,351.75,0.6899999380111694,0.5092981457710266,1.100000023841858,0.0,0.6899999380111694,0.5092981457710266,0.2200624942779541,5.06639494801675e-08,0.9473289847373962,0.0,1.0,1.0,0.8999999761581421,0.6000000238418579,0.0,0.0,0.0,1.0,436019,510587,difficulty_dynamic,True,6,5,1,1,15041,17249,1843,2139,147,105,42,107480,125440,False,128,0.017128328649805968,130,0.017395958784959187,0.6807692307692308,0.6666666666666666,0.3333333333333333,1.0,0.7614856834587244,0.6666666666666666,2.0,0.390625,0.94921875,0.6875,1.0
1789803052.2787786,rollout,21,22,0.6474999785423279,0.5339679718017578,1.100000023841858,0.0,0.6474999785423279,0.5339679718017578,0.21946875751018524,6.258487417198921e-08,0.9473289251327515,0.0,1.0,1.0,0.7250000238418579,0.574999988079071,0.0,0.0,0.0,1.0,16840,2552,19392,11,0.275,421.0,0.6474999785423279,0.5339679718017578,1.100000023841858,0.0,0.6474999785423279,0.5339679718017578,0.21946875751018524,6.258487417198921e-08,0.9473289251327515,0.0,1.0,1.0,0.7250000238418579,0.574999988079071,0.0,0.0,0.0,1.0,452859,529979,difficulty_dynamic,True,5,5,0,0,16840,19392,0,0,152,110,42,107480,125440,False,130,0.017395958784959187,130,0.017395958784959187,0.6817307692307693,1.0,0.0,1.0,0.7071067811865475,0.575,2.0,0.45,0.825,0.575,1.0
1789803061.6261475,rollout,22,23,0.7791666984558105,0.48155704140663147,1.100000023841858,0.0,0.7791666984558105,0.48155704140663147,0.1641145944595337,4.470348358154297e-08,0.8629470467567444,0.1666666716337204,0.8333333134651184,0.8333333134651184,0.9166666865348816,0.6875,0.1666666716337204,0.1666666716337204,0.0,0.8333333134651184,18120,3280,21400,7,0.14583333333333334,377.5,0.7149999737739563,0.5041112899780273,1.100000023841858,0.0,0.7149999737739563,0.5041112899780273,0.19693750143051147,4.7683716530855236e-08,0.9473288655281067,0.0,1.0,1.0,0.8999999761581421,0.625,0.0,0.0,0.0,1.0,470979,551379,difficulty_dynamic,True,6,5,1,1,15246,18214,2874,3186,158,115,43,110354,128626,False,130,0.017395958784959187,130,0.017395958784959187,0.6879807692307692,1.0,0.0,1.3333333333333333,0.672588984322123,0.6875,2.3333333333333335,0.5416666666666666,0.7916666666666666,0.6875,0.8333333333333334
1789803071.0498185,rollout,23,24,0.8166666626930237,0.4705512225627899,1.100000023841858,0.0,0.8166666626930237,0.4705512225627899,0.1743750125169754,6.705522537231445e-08,0.8629471063613892,0.1666666716337204,0.8333333134651184,0.8333333134651184,0.875,0.7291666865348816,0.1666666716337204,0.1666666716337204,0.0,0.8333333134651184,19788,3216,23004,13,0.2708333333333333,412.25,0.7599999308586121,0.4970683455467224,1.100000023841858,0.0,0.7599999308586121,0.4970683455467224,0.20925000309944153,7.450580596923828e-08,0.9473289251327515,0.0,1.0,1.0,0.8500000238418579,0.675000011920929,0.0,0.0,0.0,1.0,490767,574383,difficulty_dynamic,True,6,5,1,1,17439,20263,2349,2741,164,120,44,112703,131367,False,130,0.017395958784959187,131,0.017529773852535794,0.6927480916030534,0.8333333333333334,0.16666666666666663,1.3333333333333333,0.6910440616569954,0.7291666666666666,2.3333333333333335,0.5,0.93125,0.675,1.0
1789803080.4117537,rollout,24,25,0.6229166984558105,0.5252110362052917,1.100000023841858,0.0,0.6229166984558105,0.5252110362052917,0.1842968910932541,3.228585043757448e-08,0.8629471063613892,0.1666666716337204,0.8333333134651184,0.8333333134651184,0.8125,0.5416666865348816,0.1666666716337204,0.1666666716337204,0.0,0.8333333134651184,18445,4160,22605,10,0.20833333333333334,384.2708333333333,0.5275000333786011,0.5257412195205688,1.100000023841858,0.0,0.5275000333786011,0.5257412195205688,0.2211562693119049,5.662441182607836e-08,0.9473289847373962,0.0,1.0,1.0,0.7749999761581421,0.44999998807907104,0.0,0.0,0.0,1.0,509212,596988,difficulty_dynamic,True,6,5,1,1,15568,18744,2877,3861,170,125,45,115580,135228,False,131,0.017529773852535794,131,0.017529773852535794,0.693344465648855,1.0,0.0,1.6666666666666667,0.6380711874576983,0.5416666666666666,2.6666666666666665,0.5364583333333334,0.900390625,0.5416666666666666,0.8333333333333334
1789803090.13022,rollout,25,26,0.8571428060531616,0.4463415741920471,1.100000023841858,0.0,0.8571428060531616,0.4463415741920471,0.1432589441537857,6.811959707420101e-08,0.7977222800254822,0.2857142984867096,0.7142857313156128,0.7142857313156128,0.8928571343421936,0.7678571343421936,0.2857142984867096,0.2857142984867096,0.0,0.7142857313156128,21712,4112,25824,7,0.125,387.7142857142857,0.7599999904632568,0.4970683455467224,1.100000023841858,0.0,0.7599999904632568,0.4970683455467224,0.2005625218153,1.01327898960335e-07,0.9473288655281067,0.0,1.0,1.0,0.8500000238418579,0.675000011920929,0.0,0.0,0.0,1.0,530924,622812,difficulty_dynamic,True,7,5,2,1,16170,18978,5542,6846,177,130,47,121122,142074,False,131,0.017529773852535794,131,0.017529773852535794,0.6947757633587787,1.0,0.0,1.5714285714285714,0.6404468090179202,0.7678571428571429,2.5714285714285716,0.6785714285714286,0.6473214285714286,0.7678571428571429,0.7142857142857143
1789803098.9493117,rollout,26,27,0.8229167461395264,0.45999056100845337,1.100000023841858,0.0,0.8229167461395264,0.45999056100845337,0.1437239795923233,8.195638656616211e-08,0.8629468679428101,0.1666666716337204,0.8333333134651184,0.8333333134651184,0.9375,0.7291666865348816,0.1666666716337204,0.1666666716337204,0.0,0.8333333134651184,18598,3568,22166,4,0.08333333333333333,387.4583333333333,0.7675000429153442,0.4858972728252411,1.100000023841858,0.0,0.7675000429153442,0.4858972728252411,0.17246876657009125,9.238719655968453e-08,0.9473286867141724,0.0,1.0,1.0,0.925000011920929,0.675000011920929,0.0,0.0,0.0,1.0,549522,644978,difficulty_dynamic,True,6,5,1,1,15573,18725,3025,3441,183,135,48,124147,145515,False,131,0.017529773852535794,131,0.017529773852535794,0.6968034351145038,1.0,0.0,1.8333333333333333,0.6077107283236621,0.7291666666666666,2.8333333333333335,0.6614583333333334,0.7727864583333334,0.7291666666666666,0.8333333333333334
1789803107.1957297,rollout,27,28,0.7958333492279053,0.4797864556312561,1.100000023841858,0.0,0.7958333492279053,0.4797864556312561,0.16963541507720947,4.470348358154297e-08,0.8629470467567444,0.1666666716337204,0.8333333134651184,0.8333333134651184,0.875,0.7083333134651184,0.1666666716337204,0.1666666716337204,0.0,0.8333333134651184,17578,3568,21146,9,0.1875,366.2083333333333,0.73499995470047,0.5046197175979614,1.100000023841858,0.0,0.73499995470047,0.5046197175979614,0.20356249809265137,4.7683716530855236e-08,0.9473288655281067,0.0,1.0,1.0,0.8500000238418579,0.6499999761581421,0.0,0.0,0.0,1.0,567100,666124,difficulty_dynamic,True,6,5,1,1,14509,17669,3069,3477,189,140,49,127216,148992,False,131,0.017529773852535794,132,0.017663588920112404,0.6991889312977099,0.8333333333333334,0.16666666666666666,1.1666666666666667,0.7126701469898157,0.7083333333333334,2.1666666666666665,0.6,0.73125,0.7,0.8
1789803119.0433247,rollout,28,29,0.918749988079071,0.401534765958786,1.100000023841858,0.0,0.918749988079071,0.401534765958786,0.11464844644069672,5.960464477539063e-08,0.7453542351722717,0.375,0.625,0.625,0.90625,0.828125,0.375,0.375,0.0,0.625,24512,5088,29600,7,0.109375,383.0,0.8100000619888306,0.4776008427143097,1.100000023841858,0.0,0.8100000619888306,0.4776008427143097,0.1834375113248825,9.238719655968453e-08,0.9473286867141724,0.0,1.0,1.0,0.8500000238418579,0.7250000238418579,0.0,0.0,0.0,1.0,591612,695724,difficulty_dynamic,True,8,5,3,2,15720,18984,8792,10616,197,145,52,136008,159608,False,132,0.017663588920112404,132,0.017663588920112404,0.7022964015151515,1.0,0.0,1.75,0.6325122213277902,0.828125,2.75,0.712890625,0.7269287109375,0.828125,0.625
