timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,length_truncated_responses,length_truncated_response_ratio,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty/observed_prompt_ratio_before,difficulty_observed_prompts_after,difficulty_observed_prompt_ratio_after,difficulty_global_seen_ema_accuracy_mean,difficulty_selected_seen_ratio,difficulty_selected_unseen_ratio,difficulty_selected_sample_count_mean_before,difficulty_selected_coverage_score_mean,difficulty_selected_group_accuracy_mean,difficulty_selected_sample_count_mean_after,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_selected_seen_group_accuracy_mean,difficulty_selected_seen_effective_group_ratio
1789793907.174699,rollout,0,1,0.5275000333786011,0.5224031805992126,1.100000023841858,0.0,0.5275000333786011,0.5224031805992126,0.11659375578165054,3.5762788286319847e-08,0.8419339060783386,0.20000000298023224,0.800000011920929,0.800000011920929,0.7749999761581421,0.44999998807907104,0.30000001192092896,0.20000000298023224,0.10000000149011612,0.699999988079071,30571,5464,36035,20,0.25,382.1375,0.3843750059604645,0.48802119493484497,1.100000023841858,0.0,0.3843750059604645,0.48802119493484497,0.14574219286441803,4.0978193283081055e-08,0.942803680896759,0.0,1.0,1.0,0.71875,0.3125,0.125,0.0,0.125,0.875,30571,36035,difficulty_dynamic,True,10,8,2,1,25395,30147,5176,5888,10,8,2,5176,5888,True,0,0.0,10,0.0013381506757660913,0.546875,0.0,1.0,0.0,1.0,0.45,1.0,,,,
1789793921.9106376,rollout,1,2,0.684999942779541,0.512403130531311,1.100000023841858,0.0,0.684999942779541,0.512403130531311,0.12187501043081284,3.5762788286319847e-08,0.8419322967529297,0.20000000298023224,0.800000011920929,0.800000011920929,0.8500000238418579,0.6000000238418579,0.4000000059604645,0.20000000298023224,0.20000000298023224,0.6000000238418579,29738,5336,35074,14,0.175,371.725,0.581250011920929,0.5239880681037903,1.100000023841858,0.0,0.581250011920929,0.5239880681037903,0.1523437649011612,4.6566128730773926e-08,0.9428018927574158,0.0,1.0,1.0,0.8125,0.5,0.25,0.0,0.25,0.75,60309,71109,difficulty_dynamic,True,10,8,2,2,25255,29703,4483,5371,20,16,4,9659,11259,True,10,0.0013381506757660913,20,0.0026763013515321826,0.5131578947368421,0.0,1.0,0.0,1.0,0.6,1.0,,,,
1789793940.0991328,rollout,2,3,0.791911780834198,0.4798232913017273,1.100000023841858,0.0,0.791911780834198,0.4798232913017273,0.08743566274642944,1.753077860655594e-08,0.6440569758415222,0.529411792755127,0.47058823704719543,0.47058823704719543,0.8602941036224365,0.7058823704719543,0.6470588445663452,0.529411792755127,0.11764705926179886,0.3529411852359772,47215,7072,54287,23,0.16911764705882354,347.16911764705884,0.4453125,0.5126742124557495,1.100000023841858,0.0,0.4453125,0.5126742124557495,0.18580080568790436,4.0978193283081055e-08,0.942802906036377,0.0,1.0,1.0,0.703125,0.375,0.25,0.0,0.25,0.75,107524,125396,difficulty_dynamic,True,17,8,9,3,26105,30073,21110,24214,37,24,13,30769,35473,True,20,0.0026763013515321826,37,0.004951157500334538,0.6285714285714286,0.0,1.0,0.0,1.0,0.7058823529411765,1.0,,,,
1789793954.992787,rollout,3,4,0.706250011920929,0.5004866123199463,1.100000023841858,0.0,0.706250011920929,0.5004866123199463,0.09674479812383652,1.1796752907855534e-08,0.7677658200263977,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.9166666865348816,0.6145833134651184,0.5,0.3333333432674408,0.1666666716337204,0.5,35943,5840,41783,16,0.16666666666666666,374.40625,0.5093750357627869,0.5095029473304749,1.100000023841858,0.0,0.5093750357627869,0.5095029473304749,0.14511719346046448,1.6763806343078613e-08,0.9428015947341919,0.0,1.0,1.0,0.875,0.421875,0.25,0.0,0.25,0.75,143467,167179,difficulty_dynamic,True,12,8,4,2,24900,29180,11043,12603,49,32,17,41812,48076,True,37,0.004951157500334538,49,0.006556938311253847,0.6223958333333334,0.0,1.0,0.0,1.0,0.6145833333333334,1.0,,,,
1789793970.5371766,rollout,4,5,0.7933334112167358,0.480674147605896,1.100000023841858,0.0,0.7933334112167358,0.480674147605896,0.09260416775941849,1.1920929132713809e-08,0.6859911680221558,0.46666666865348816,0.5333333611488342,0.5333333611488342,0.8500000238418579,0.7083333134651184,0.5333333611488342,0.46666666865348816,0.06666667014360428,0.46666666865348816,44534,8384,52918,26,0.21666666666666667,371.1166666666667,0.5249999761581421,0.5288501977920532,1.100000023841858,0.0,0.5249999761581421,0.5288501977920532,0.17363283038139343,2.9802322387695312e-08,0.9428046941757202,0.0,1.0,1.0,0.71875,0.453125,0.125,0.0,0.125,0.875,188001,220097,difficulty_dynamic,True,15,8,7,2,27172,32220,17362,20698,64,40,24,59174,68774,True,49,0.006556938311253847,64,0.008564164324902984,0.639344262295082,0.0,1.0,0.0,1.0,0.7083333333333334,1.0,,,,
1789793983.3718543,rollout,5,6,0.9708333015441895,0.34394511580467224,1.100000023841858,0.0,0.9708333015441895,0.34394511580467224,0.1055208370089531,7.947286206899662e-08,0.767769992351532,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.9583333134651184,0.875,0.3333333432674408,0.3333333432674408,0.0,0.6666666865348816,31712,5312,37024,5,0.052083333333333336,330.3333333333333,0.90625,0.40703144669532776,1.100000023841858,0.0,0.90625,0.40703144669532776,0.15828126668930054,1.1920928955078125e-07,0.9428067207336426,0.0,1.0,1.0,0.9375,0.8125,0.0,0.0,0.0,1.0,219713,257121,difficulty_dynamic,True,12,8,4,1,23698,27658,8014,9366,76,48,28,67188,78140,True,64,0.008564164324902984,76,0.010169945135822294,0.6666666666666666,0.0,1.0,0.0,1.0,0.875,1.0,,,,
1789793995.5217288,rollout,6,7,0.6299999952316284,0.5239576697349548,1.100000023841858,0.0,0.6299999952316284,0.5239576697349548,0.1276250034570694,3.8743017682918435e-08,0.8419323563575745,0.20000000298023224,0.800000011920929,0.800000011920929,0.800000011920929,0.550000011920929,0.4000000059604645,0.20000000298023224,0.20000000298023224,0.6000000238418579,30273,4904,35177,17,0.2125,378.4125,0.5125000476837158,0.5235713720321655,1.100000023841858,0.0,0.5125000476837158,0.5235713720321655,0.15953126549720764,4.842877388000488e-08,0.9428019523620605,0.0,1.0,1.0,0.75,0.4375,0.25,0.0,0.25,0.75,249986,292298,difficulty_dynamic,True,10,8,2,1,25984,30192,4289,4985,86,56,30,71477,83125,True,76,0.010169945135822294,86,0.011508095811588384,0.6666666666666666,0.0,1.0,0.0,1.0,0.55,1.0,,,,
1789794009.9529974,rollout,7,8,0.8125000596046448,0.46752655506134033,1.100000023841858,0.0,0.8125000596046448,0.46752655506134033,0.09459821879863739,5.747590847704487e-08,0.710283100605011,0.4285714328289032,0.5714285969734192,0.5714285969734192,0.8928571343421936,0.7232142686843872,0.4285714328289032,0.3571428656578064,0.0714285746216774,0.5714285969734192,40338,7008,47346,15,0.13392857142857142,360.1607142857143,0.7343749403953552,0.4925536811351776,1.100000023841858,0.0,0.7343749403953552,0.4925536811351776,0.16554687917232513,9.313225746154785e-08,0.9428067803382874,0.0,1.0,1.0,0.9375,0.640625,0.0,0.0,0.0,1.0,290324,339644,difficulty_dynamic,True,14,8,6,2,23383,27703,16955,19643,100,64,36,88432,102768,True,86,0.011508095811588384,100,0.013381506757660913,0.6658163265306123,0.0,1.0,0.0,1.0,0.7232142857142857,1.0,,,,
1789794022.8986146,rollout,8,9,0.7384615540504456,0.500156819820404,1.100000023841858,0.0,0.7384615540504456,0.500156819820404,0.10036058723926544,3.667978276666872e-08,0.7373488545417786,0.38461539149284363,0.6153846383094788,0.6153846383094788,0.8461538553237915,0.6538461446762085,0.4615384638309479,0.3076923191547394,0.1538461595773697,0.5384615659713745,36850,6248,43098,17,0.16346153846153846,354.3269230769231,0.6500000357627869,0.5151668190956116,1.100000023841858,0.0,0.6500000357627869,0.5151668190956116,0.1630859524011612,5.587935447692871e-08,0.9428038001060486,0.0,1.0,1.0,0.875,0.5625,0.125,0.0,0.125,0.875,327174,382742,difficulty_dynamic,True,13,8,5,1,22615,26391,14235,16707,113,72,41,102667,119475,True,100,0.013381506757660913,113,0.015121102636156831,0.6643518518518519,0.0,1.0,0.0,1.0,0.6538461538461539,1.0,,,,
1789794040.7217746,rollout,9,10,0.9448529481887817,0.3645026981830597,1.100000023841858,0.0,0.9448529481887817,0.3645026981830597,0.07396139949560165,5.566021954450662e-08,0.6440595984458923,0.529411792755127,0.47058823704719543,0.47058823704719543,0.9926470518112183,0.845588207244873,0.529411792755127,0.529411792755127,0.0,0.47058823704719543,45479,7768,53247,7,0.051470588235294115,334.40441176470586,0.7703124284744263,0.47565484046936035,1.100000023841858,0.0,0.7703124284744263,0.47565484046936035,0.1571679711341858,1.1920928955078125e-07,0.9428067207336426,0.0,1.0,1.0,0.984375,0.671875,0.0,0.0,0.0,1.0,372653,435989,difficulty_dynamic,True,17,8,9,3,22530,26586,22949,26661,130,80,50,125616,146136,True,113,0.015121102636156831,129,0.017262143717382578,0.689453125,0.058823529411764705,0.9411764705882353,0.058823529411764705,0.9827709871286203,0.8455882352941176,1.0588235294117647,0.375,0.9375,0.375,1.0
1789794061.84021,rollout,10,11,0.8031249642372131,0.4604927599430084,1.100000023841858,0.10000000149011612,0.8031249642372131,0.4604927599430084,0.1777343899011612,1.2479722499847412e-07,0.9428068399429321,0.0,1.0,1.0,1.0,0.703125,0.0,0.0,0.0,1.0,24071,4136,28207,6,0.09375,376.109375,0.8031249642372131,0.4604927599430084,1.100000023841858,0.10000000149011612,0.8031249642372131,0.4604927599430084,0.1777343899011612,1.2479722499847412e-07,0.9428068399429321,0.0,1.0,1.0,1.0,0.703125,0.0,0.0,0.0,1.0,396724,464196,difficulty_dynamic,True,8,8,0,0,24071,28207,0,0,138,88,50,125616,146136,False,129,0.017262143717382578,129,0.017262143717382578,0.6908914728682171,1.0,0.0,1.125,0.6908872171869322,0.703125,2.125,0.5625,0.828125,0.703125,1.0
