timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty_selected_seen_ratio,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_global_seen_ema_accuracy_mean,difficulty_observed_prompts_after,difficulty_selected_group_accuracy_mean,difficulty_selected_sample_count_mean_after
1789706325.833801,rollout,10,11,0.84375,0.4478785991668701,1.100000023841858,0.0,0.84375,0.4478785991668701,0.13214844465255737,8.940696716308594e-08,0.8164946436882019,0.25,0.75,0.75,0.9375,0.75,0.25,0.25,0.0,0.75,22009,3928,25937,343.890625,0.84375,0.4478785991668701,1.100000023841858,0.0,0.84375,0.4478785991668701,0.13214844465255737,8.940696716308594e-08,0.8164946436882019,0.25,0.75,0.75,0.9375,0.75,0.25,0.25,0.0,0.75,249417,292481,difficulty,True,8,8,0,0,22009,25937,0,0,88,88,0,0,0,True,80,0.0,,,0.6765625,88,0.75,1.0
1789706335.8208098,rollout,11,12,0.8921874165534973,0.4153043329715729,1.100000023841858,0.0,0.8921874165534973,0.4153043329715729,0.13279297947883606,7.264316082000732e-08,0.745354413986206,0.375,0.625,0.625,0.953125,0.796875,0.375,0.375,0.0,0.625,23522,4112,27634,367.53125,0.8921874165534973,0.4153043329715729,1.100000023841858,0.0,0.8921874165534973,0.4153043329715729,0.13279297947883606,7.264316082000732e-08,0.745354413986206,0.375,0.625,0.625,0.953125,0.796875,0.375,0.375,0.0,0.625,272939,320115,difficulty,True,8,8,0,0,23522,27634,0,0,96,96,0,0,0,True,88,0.0,,,0.6832386363636364,96,0.796875,1.0
1789706345.0657265,rollout,12,13,0.6453125476837158,0.5371676683425903,1.100000023841858,0.0,0.6453125476837158,0.5371676683425903,0.1443164050579071,3.166496753692627e-08,0.7453544735908508,0.375,0.625,0.625,0.671875,0.578125,0.375,0.25,0.125,0.625,23568,4992,28560,368.25,0.6453125476837158,0.5371676683425903,1.100000023841858,0.0,0.6453125476837158,0.5371676683425903,0.1443164050579071,3.166496753692627e-08,0.7453544735908508,0.375,0.625,0.625,0.671875,0.578125,0.375,0.25,0.125,0.625,296507,348675,difficulty,True,8,8,0,0,23568,28560,0,0,104,104,0,0,0,True,96,0.0,,,0.6927083333333334,104,0.578125,1.0
1789706354.4717438,rollout,13,14,0.765625,0.50054532289505,1.100000023841858,0.0,0.765625,0.50054532289505,0.1349218785762787,4.842877388000488e-08,0.8164947032928467,0.25,0.75,0.75,0.78125,0.6875,0.25,0.25,0.0,0.75,23858,3304,27162,372.78125,0.765625,0.50054532289505,1.100000023841858,0.0,0.765625,0.50054532289505,0.1349218785762787,4.842877388000488e-08,0.8164947032928467,0.25,0.75,0.75,0.78125,0.6875,0.25,0.25,0.0,0.75,320365,375837,difficulty,True,8,8,0,0,23858,27162,0,0,112,112,0,0,0,True,104,0.0,,,0.6838942307692307,112,0.6875,1.0
1789706363.7453144,rollout,14,15,1.0031249523162842,0.3039260506629944,1.100000023841858,0.0,1.0031249523162842,0.3039260506629944,0.07527343928813934,3.5390257835388184e-08,0.5773490071296692,0.625,0.375,0.375,0.96875,0.90625,0.625,0.625,0.0,0.375,23730,3800,27530,370.78125,1.0031249523162842,0.3039260506629944,1.100000023841858,0.0,1.0031249523162842,0.3039260506629944,0.07527343928813934,3.5390257835388184e-08,0.5773490071296692,0.625,0.375,0.375,0.96875,0.90625,0.625,0.625,0.0,0.375,344095,403367,difficulty,True,8,8,0,0,23730,27530,0,0,120,120,0,0,0,True,112,0.0,,,0.6841517857142857,120,0.90625,1.0
1789706373.05527,rollout,15,16,0.940625011920929,0.3736218214035034,1.100000023841858,0.0,0.940625011920929,0.3736218214035034,0.11351563036441803,7.82310962677002e-08,0.7453542351722717,0.375,0.625,0.625,0.96875,0.84375,0.375,0.375,0.0,0.625,23544,4600,28144,367.875,0.940625011920929,0.3736218214035034,1.100000023841858,0.0,0.940625011920929,0.3736218214035034,0.11351563036441803,7.82310962677002e-08,0.7453542351722717,0.375,0.625,0.625,0.96875,0.84375,0.375,0.375,0.0,0.625,367639,431511,difficulty,True,8,8,0,0,23544,28144,0,0,128,128,0,0,0,True,120,0.0,,,0.6989583333333333,128,0.84375,1.0
1789706382.3358781,rollout,16,17,0.7796875238418579,0.4794771373271942,1.100000023841858,0.0,0.7796875238418579,0.4794771373271942,0.17916017770767212,6.705522537231445e-08,0.8819152116775513,0.125,0.875,0.875,0.921875,0.6875,0.125,0.125,0.0,0.875,23231,4064,27295,362.984375,0.7796875238418579,0.4794771373271942,1.100000023841858,0.0,0.7796875238418579,0.4794771373271942,0.17916017770767212,6.705522537231445e-08,0.8819152116775513,0.125,0.875,0.875,0.921875,0.6875,0.125,0.125,0.0,0.875,390870,458806,difficulty,True,8,8,0,0,23231,27295,0,0,136,136,0,0,0,False,128,0.75,0.5625,0.7604166666666666,0.7080078125,130,0.6875,1.75
1789706391.5101209,rollout,17,18,0.6187500357627869,0.5338910818099976,1.100000023841858,0.0,0.6187500357627869,0.5338910818099976,0.1912499964237213,4.842877388000488e-08,0.881915271282196,0.125,0.875,0.875,0.71875,0.546875,0.125,0.125,0.0,0.875,22999,4160,27159,359.359375,0.6187500357627869,0.5338910818099976,1.100000023841858,0.0,0.6187500357627869,0.5338910818099976,0.1912499964237213,4.842877388000488e-08,0.881915271282196,0.125,0.875,0.875,0.71875,0.546875,0.125,0.125,0.0,0.875,413869,485965,difficulty,True,8,8,0,0,22999,27159,0,0,144,144,0,0,0,False,130,0.875,0.44642857142857145,0.7946428571428571,0.7110576923076923,131,0.546875,2.0
1789706400.8429487,rollout,18,19,0.890625,0.418507844209671,1.100000023841858,0.0,0.890625,0.418507844209671,0.13722656667232513,5.21540641784668e-08,0.8164947032928467,0.25,0.75,0.75,0.9375,0.796875,0.25,0.25,0.0,0.75,22499,3752,26251,351.546875,0.890625,0.418507844209671,1.100000023841858,0.0,0.890625,0.418507844209671,0.13722656667232513,5.21540641784668e-08,0.8164947032928467,0.25,0.75,0.75,0.9375,0.796875,0.25,0.25,0.0,0.75,436368,512216,difficulty,True,8,8,0,0,22499,26251,0,0,152,152,0,0,0,False,131,1.0,0.65625,0.75,0.7127862595419847,131,0.796875,2.25
1789706409.7691302,rollout,19,20,0.809374988079071,0.4689463973045349,1.100000023841858,0.0,0.809374988079071,0.4689463973045349,0.1570703238248825,7.078051567077637e-08,0.8164948225021362,0.25,0.75,0.75,0.90625,0.71875,0.25,0.25,0.0,0.75,19267,2888,22155,301.046875,0.809374988079071,0.4689463973045349,1.100000023841858,0.0,0.809374988079071,0.4689463973045349,0.1570703238248825,7.078051567077637e-08,0.8164948225021362,0.25,0.75,0.75,0.90625,0.71875,0.25,0.25,0.0,0.75,455635,534371,difficulty,True,8,8,0,0,19267,22155,0,0,160,160,0,0,0,False,131,0.875,0.6160714285714286,0.7477678571428571,0.7170801526717557,132,0.71875,2.0
