timestamp,event,step,grpo_step,rollout/mean,rollout/std,rollout/max,rollout/min,reward_mean,reward_std,group_reward_variance_mean,advantage_mean,advantage_std,zero_variance_group_ratio,effective_group_ratio,rollout/effective_rollout_ratio,format_reward_mean,answer_reward_mean,rollout/answer_zero_variance_group_ratio,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,generated_response_tokens,rollout/prompt_tokens,total_rollout_tokens,length_truncated_responses,length_truncated_response_ratio,average_response_length,train_batch/mean,train_batch/std,train_batch/max,train_batch/min,train_batch/reward_mean,train_batch/reward_std,train_batch/group_reward_variance_mean,train_batch/advantage_mean,train_batch/advantage_std,train_batch/zero_variance_group_ratio,train_batch/effective_group_ratio,train_batch/effective_rollout_ratio,train_batch/format_reward_mean,train_batch/answer_reward_mean,train_batch/answer_zero_variance_group_ratio,train_batch/all_correct_group_ratio,train_batch/all_wrong_group_ratio,train_batch/mixed_group_ratio,cumulative_generated_response_tokens,cumulative_rollout_tokens,sampling_strategy,batch_complete,attempted_groups,accepted_groups,discarded_zero_variance_groups,resample_rounds,sampling/accepted_generated_response_tokens,accepted_total_rollout_tokens,sampling/discarded_generated_response_tokens,discarded_total_rollout_tokens,sampling/cumulative_attempted_groups,sampling/cumulative_accepted_groups,sampling/cumulative_discarded_zero_variance_groups,sampling/cumulative_discarded_generated_response_tokens,cumulative_discarded_total_rollout_tokens,difficulty_warmup_active,difficulty_observed_prompts_before,difficulty/observed_prompt_ratio_before,difficulty_observed_prompts_after,difficulty_observed_prompt_ratio_after,difficulty_global_seen_ema_accuracy_mean,difficulty_selected_seen_ratio,difficulty_selected_unseen_ratio,difficulty_selected_sample_count_mean_before,difficulty_selected_coverage_score_mean,difficulty_selected_group_accuracy_mean,difficulty_selected_sample_count_mean_after,difficulty_selected_ema_accuracy_mean,difficulty_selected_boundary_score_mean,difficulty_selected_seen_group_accuracy_mean,difficulty_selected_seen_effective_group_ratio
1789793058.74779,rollout,49,50,0.7593750357627869,0.4920700490474701,1.100000023841858,0.0,0.7593750357627869,0.4920700490474701,0.17394530773162842,1.043081283569336e-07,0.9428068399429321,0.0,1.0,1.0,0.875,0.671875,0.0,0.0,0.0,1.0,27810,5264,33074,10,0.15625,434.53125,0.7593750357627869,0.4920700490474701,1.100000023841858,0.0,0.7593750357627869,0.4920700490474701,0.17394530773162842,1.043081283569336e-07,0.9428068399429321,0.0,1.0,1.0,0.875,0.671875,0.0,0.0,0.0,1.0,1763060,2061036,difficulty_dynamic,True,8,8,0,0,27810,33074,0,0,584,400,184,479975,559423,False,176,0.023551451893483205,176,0.023551451893483205,0.8151737559925426,1.0,0.0,3.625,0.4943133777371467,0.671875,4.625,0.62158203125,0.6572189331054688,0.671875,1.0
1789793089.0559263,rollout,50,51,0.9144230484962463,0.40803062915802,1.100000023841858,0.0,0.9144230484962463,0.40803062915802,0.12597356736660004,5.0434699971901864e-08,0.7373512983322144,0.38461539149284363,0.6153846383094788,0.6153846383094788,0.875,0.8269230723381042,0.38461539149284363,0.38461539149284363,0.0,0.6153846383094788,43622,6816,50438,17,0.16346153846153846,419.4423076923077,0.7984374761581421,0.4864814579486847,1.100000023841858,0.0,0.7984374761581421,0.4864814579486847,0.2047070413827896,9.685754776000977e-08,0.9428069591522217,0.0,1.0,1.0,0.796875,0.71875,0.0,0.0,0.0,1.0,1806682,2111474,difficulty_dynamic,True,13,8,5,3,28726,33310,14896,17128,597,408,189,494871,576551,False,176,0.023551451893483205,176,0.023551451893483205,0.8195932561700995,1.0,0.0,5.6923076923076925,0.41233449325964067,0.8269230769230769,6.6923076923076925,0.7368070162259616,0.5871159801116357,0.8269230769230769,0.6153846153846154
1789793104.0820854,rollout,51,52,0.8802083134651184,0.4313064217567444,1.100000023841858,0.0,0.8802083134651184,0.4313064217567444,0.10167969018220901,7.57475717705347e-08,0.7677699327468872,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.8854166865348816,0.7916666865348816,0.3333333432674408,0.3333333432674408,0.0,0.6666666865348816,35509,6200,41709,14,0.14583333333333334,369.8854166666667,0.770312488079071,0.49366775155067444,1.100000023841858,0.0,0.770312488079071,0.49366775155067444,0.15251953899860382,1.0803341865539551e-07,0.9428066611289978,0.0,1.0,1.0,0.828125,0.6875,0.0,0.0,0.0,1.0,1842191,2153183,difficulty_dynamic,True,12,8,4,2,24904,29512,10605,12197,609,416,193,505476,588748,False,176,0.023551451893483205,177,0.023685266961059815,0.823714951337394,0.9166666666666666,0.08333333333333333,3.8333333333333335,0.514651205859098,0.7916666666666666,4.833333333333333,0.6539417613636364,0.6521259654651989,0.7727272727272727,0.7272727272727273
1789793116.8085666,rollout,52,53,1.004166603088379,0.2997952699661255,1.100000023841858,0.0,1.004166603088379,0.2997952699661255,0.08325520902872086,9.74784271079443e-08,0.7677698135375977,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.9791666865348816,0.90625,0.3333333432674408,0.3333333432674408,0.0,0.6666666865348816,33766,5544,39310,4,0.041666666666666664,351.7291666666667,0.9562499523162842,0.3585132658481598,1.100000023841858,0.0,0.9562499523162842,0.3585132658481598,0.12488282471895218,1.5366822481155396e-07,0.9428064823150635,0.0,1.0,1.0,0.96875,0.859375,0.0,0.0,0.0,1.0,1875957,2192493,difficulty_dynamic,True,12,8,4,1,23805,27717,9961,11593,621,424,197,515437,600341,False,177,0.023685266961059815,178,0.023819082028636425,0.8261537016107795,0.9166666666666666,0.08333333333333333,4.25,0.5023493740573414,0.90625,5.25,0.8475674715909091,0.48456330732865766,0.8977272727272727,0.7272727272727273
1789793131.705254,rollout,53,54,0.7886362671852112,0.4843367040157318,1.100000023841858,0.0,0.7886362671852112,0.4843367040157318,0.11056818813085556,7.044184968663103e-08,0.8022910952568054,0.27272728085517883,0.7272727489471436,0.7272727489471436,0.8409090638160706,0.7045454382896423,0.3636363744735718,0.27272728085517883,0.09090909361839294,0.6363636255264282,37202,6832,44034,18,0.20454545454545456,422.75,0.671875,0.5226516127586365,1.100000023841858,0.0,0.671875,0.5226516127586365,0.15203124284744263,9.406358003616333e-08,0.9428037405014038,0.0,1.0,1.0,0.78125,0.59375,0.125,0.0,0.125,0.875,1913159,2236527,difficulty_dynamic,True,11,8,3,2,28537,33857,8665,10177,632,432,200,524102,610518,False,178,0.023819082028636425,179,0.023952897096213035,0.8284369953517807,0.9090909090909091,0.09090909090909091,5.090909090909091,0.4828209584692169,0.7045454545454546,6.090909090909091,0.653387451171875,0.645392332971096,0.6875,0.7
1789793151.7092917,rollout,54,55,0.9359375238418579,0.38325878977775574,1.100000023841858,0.0,0.9359375238418579,0.38325878977775574,0.09017578512430191,4.190951585769653e-08,0.6640352606773376,0.5,0.5,0.5,0.921875,0.84375,0.5,0.5,0.0,0.5,48496,8896,57392,14,0.109375,378.875,0.7718750238418579,0.49134373664855957,1.100000023841858,0.0,0.7718750238418579,0.49134373664855957,0.18035157024860382,9.872019290924072e-08,0.9428068399429321,0.0,1.0,1.0,0.84375,0.6875,0.0,0.0,0.0,1.0,1961655,2293919,difficulty_dynamic,True,16,8,8,4,26511,31807,21985,25585,648,440,208,546087,636103,False,179,0.023952897096213035,181,0.02422052723136625,0.8317498475807148,0.875,0.125,3.875,0.5178473269696127,0.84375,4.875,0.7681361607142857,0.5386570521763393,0.8214285714285714,0.5714285714285714
1789793166.6878154,rollout,55,56,0.8135417103767395,0.47320181131362915,1.100000023841858,0.0,0.8135417103767395,0.47320181131362915,0.10967448353767395,5.960464477539063e-08,0.7677700519561768,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.84375,0.7291666865348816,0.3333333432674408,0.3333333432674408,0.0,0.6666666865348816,35411,6064,41475,18,0.1875,368.8645833333333,0.6703125238418579,0.5245344638824463,1.100000023841858,0.0,0.6703125238418579,0.5245344638824463,0.16451172530651093,9.313225746154785e-08,0.9428067803382874,0.0,1.0,1.0,0.765625,0.59375,0.0,0.0,0.0,1.0,1997066,2335394,difficulty_dynamic,True,12,8,4,2,25610,30130,9801,11345,660,448,212,555888,647448,False,181,0.02422052723136625,183,0.02448815736651947,0.8337193890347507,0.8333333333333334,0.16666666666666666,4.0,0.5287250965265056,0.7291666666666666,5.0,0.66943359375,0.46459312438964845,0.6875,0.7
1789793179.8500652,rollout,56,57,0.8365383744239807,0.4592221677303314,1.100000023841858,0.0,0.8365383744239807,0.4592221677303314,0.11396634578704834,4.928845598328735e-08,0.7373512387275696,0.38461539149284363,0.6153846383094788,0.6153846383094788,0.8653846383094788,0.75,0.38461539149284363,0.38461539149284363,0.0,0.6153846383094788,40119,7208,47327,20,0.19230769230769232,385.75961538461536,0.671875,0.5226516127586365,1.100000023841858,0.0,0.671875,0.5226516127586365,0.18519532680511475,8.754432201385498e-08,0.9428068995475769,0.0,1.0,1.0,0.78125,0.59375,0.0,0.0,0.0,1.0,2037185,2382721,difficulty_dynamic,True,13,8,5,1,27414,32438,12705,14889,673,456,217,568593,662337,False,183,0.02448815736651947,184,0.02462197243409608,0.8370538794476053,0.9230769230769231,0.07692307692307693,4.846153846153846,0.4612521053177492,0.75,5.846153846153846,0.6781819661458334,0.572702964146932,0.7291666666666666,0.6666666666666666
1789793194.8415236,rollout,57,58,0.8431817889213562,0.4618293344974518,1.100000023841858,0.0,0.8431817889213562,0.4618293344974518,0.15309661626815796,4.876743631143654e-08,0.8022938370704651,0.27272728085517883,0.7272727489471436,0.7272727489471436,0.8181818127632141,0.7613636255264282,0.27272728085517883,0.27272728085517883,0.0,0.7272727489471436,37023,5568,42591,23,0.26136363636363635,420.71590909090907,0.746874988079071,0.5098922252655029,1.100000023841858,0.0,0.746874988079071,0.5098922252655029,0.2105078250169754,6.51925802230835e-08,0.9428070187568665,0.0,1.0,1.0,0.75,0.671875,0.0,0.0,0.0,1.0,2074208,2425312,difficulty_dynamic,True,11,8,3,2,28420,33020,8603,9571,684,464,220,577196,671908,False,184,0.02462197243409608,184,0.02462197243409608,0.8384470732315726,1.0,0.0,5.363636363636363,0.42564103655814944,0.7613636363636364,6.363636363636363,0.6890536221590909,0.6305385069413618,0.7613636363636364,0.7272727272727273
1789793207.3192625,rollout,58,59,0.8199999928474426,0.4729118049144745,1.100000023841858,0.0,0.8199999928474426,0.4729118049144745,0.16450001299381256,6.854534007061375e-08,0.8419368863105774,0.20000000298023224,0.800000011920929,0.800000011920929,0.824999988079071,0.737500011920929,0.20000000298023224,0.20000000298023224,0.0,0.800000011920929,30874,5952,36826,16,0.2,385.925,0.7499999403953552,0.5055250525474548,1.100000023841858,0.0,0.7499999403953552,0.5055250525474548,0.2056249976158142,5.21540641784668e-08,0.9428070187568665,0.0,1.0,1.0,0.78125,0.671875,0.0,0.0,0.0,1.0,2105082,2462138,difficulty_dynamic,True,10,8,2,1,25664,30656,5210,6170,694,472,222,582406,678078,False,184,0.02462197243409608,184,0.02462197243409608,0.8395340960958729,1.0,0.0,5.8,0.3990431693154684,0.7375,6.8,0.70916748046875,0.6269802510738373,0.7375,0.8
1789793222.7294502,rollout,59,60,0.8270833492279053,0.4630514979362488,1.100000023841858,0.0,0.8270833492279053,0.4630514979362488,0.13078124821186066,-0.0006208258564583957,0.7677729725837708,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.875,0.7395833134651184,0.3333333432674408,0.25,0.0833333358168602,0.6666666865348816,38584,6920,45504,14,0.14583333333333334,401.9166666666667,0.8156249523162842,0.47716715931892395,1.100000023841858,0.0,0.8156249523162842,0.47716715931892395,0.19617189466953278,8.940696716308594e-08,0.9428068995475769,0.0,1.0,1.0,0.8125,0.734375,0.0,0.0,0.0,1.0,2143666,2507642,difficulty_dynamic,True,12,8,4,2,27195,32027,11389,13477,706,480,226,593795,691555,False,184,0.02462197243409608,185,0.024755787501672687,0.8370389371304898,0.9166666666666666,0.08333333333333333,5.833333333333333,0.4457242508119737,0.7395833333333334,6.833333333333333,0.7317782315340909,0.6538237441669811,0.8068181818181818,0.7272727272727273
1789793245.8494248,rollout,60,61,0.8712499737739563,0.44357404112815857,1.100000023841858,0.0,0.8712499737739563,0.44357404112815857,0.17210939526557922,7.301569127093899e-08,0.8419369459152222,0.20000000298023224,0.800000011920929,0.800000011920929,0.8374999761581421,0.7875000238418579,0.20000000298023224,0.20000000298023224,0.0,0.800000011920929,32563,5800,38363,17,0.2125,407.0375,0.8140625357627869,0.47970467805862427,1.100000023841858,0.0,0.8140625357627869,0.47970467805862427,0.21513673663139343,5.21540641784668e-08,0.9428070783615112,0.0,1.0,1.0,0.796875,0.734375,0.0,0.0,0.0,1.0,2176229,2546005,difficulty_dynamic,True,10,8,2,1,26353,31097,6210,7266,716,488,228,600005,698821,False,185,0.024755787501672687,186,0.024889602569249297,0.8378231909967238,0.9,0.1,6.9,0.419267828177741,0.7875,7.9,0.7479112413194444,0.5383105013105605,0.7916666666666666,0.7777777777777778
1789793262.474588,rollout,61,62,0.8727272152900696,0.4362134039402008,1.100000023841858,0.0,0.8727272152900696,0.4362134039402008,0.1521874964237213,6.502325078372451e-08,0.8022938370704651,0.27272728085517883,0.7272727489471436,0.7272727489471436,0.8863636255264282,0.7840909361839294,0.27272728085517883,0.27272728085517883,0.0,0.7272727489471436,34939,6216,41155,15,0.17045454545454544,397.03409090909093,0.7875000238418579,0.4855041801929474,1.100000023841858,0.0,0.7875000238418579,0.4855041801929474,0.2092578113079071,8.940696716308594e-08,0.9428070187568665,0.0,1.0,1.0,0.84375,0.703125,0.0,0.0,0.0,1.0,2211168,2587160,difficulty_dynamic,True,11,8,3,2,27535,32519,7404,8636,727,496,231,607409,707457,False,186,0.024889602569249297,187,0.025023417636825907,0.8371750122723095,0.9090909090909091,0.09090909090909091,5.454545454545454,0.48311129520323437,0.7840909090909091,6.454545454545454,0.73070068359375,0.6213265359401703,0.8125,0.7
1789793275.4778342,rollout,62,63,0.9375,0.3800969421863556,1.100000023841858,0.0,0.9375,0.3800969421863556,0.1197395920753479,7.450580596923828e-08,0.7677701115608215,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.9375,0.84375,0.3333333432674408,0.3333333432674408,0.0,0.6666666865348816,36407,6040,42447,11,0.11458333333333333,379.2395833333333,0.856249988079071,0.44467753171920776,1.100000023841858,0.0,0.856249988079071,0.44467753171920776,0.17960938811302185,1.1175870895385742e-07,0.9428068399429321,0.0,1.0,1.0,0.90625,0.765625,0.0,0.0,0.0,1.0,2247575,2629607,difficulty_dynamic,True,12,8,4,1,25069,29365,11338,13082,739,504,235,618747,720539,False,187,0.025023417636825907,188,0.025157232704402517,0.8401455169028424,0.9166666666666666,0.08333333333333333,5.583333333333333,0.45221276043845626,0.84375,6.583333333333333,0.7842018821022727,0.6137293685566295,0.8295454545454546,0.7272727272727273
1789793291.4585743,rollout,63,64,0.8589286208152771,0.4410375952720642,1.100000023841858,0.0,0.8589286208152771,0.4410375952720642,0.11714285612106323,3.086669053686819e-08,0.7102832794189453,0.4285714328289032,0.5714285969734192,0.5714285969734192,0.9107142686843872,0.7678571343421936,0.4285714328289032,0.4285714328289032,0.0,0.5714285969734192,47355,7752,55107,14,0.125,422.8125,0.6781250834465027,0.5150030851364136,1.100000023841858,0.0,0.6781250834465027,0.5150030851364136,0.20500001311302185,4.842877388000488e-08,0.9428070187568665,0.0,1.0,1.0,0.84375,0.59375,0.0,0.0,0.0,1.0,2294930,2684714,difficulty_dynamic,True,14,8,6,2,27972,32620,19383,22487,753,512,241,638130,743026,False,188,0.025157232704402517,189,0.025291047771979124,0.8389644723720652,0.9285714285714286,0.07142857142857142,6.5,0.42344304829971885,0.7678571428571429,7.5,0.749176025390625,0.6340349371043535,0.8076923076923077,0.5384615384615384
1789793306.1107428,rollout,64,65,0.905681848526001,0.41504964232444763,1.100000023841858,0.0,0.905681848526001,0.41504964232444763,0.13518467545509338,5.960464477539063e-08,0.8022937178611755,0.27272728085517883,0.7272727489471436,0.7272727489471436,0.875,0.8181818127632141,0.27272728085517883,0.27272728085517883,0.0,0.7272727489471436,34513,5984,40497,14,0.1590909090909091,392.1931818181818,0.832812488079071,0.4670252799987793,1.100000023841858,0.0,0.832812488079071,0.4670252799987793,0.1858789175748825,9.685754776000977e-08,0.9428068399429321,0.0,1.0,1.0,0.828125,0.75,0.0,0.0,0.0,1.0,2329443,2725211,difficulty_dynamic,True,11,8,3,2,26708,31548,7805,8949,764,520,244,645935,751975,False,189,0.025291047771979124,191,0.025558677907132343,0.8412215147967114,0.8181818181818182,0.18181818181818182,7.2727272727272725,0.446735306498371,0.8181818181818182,8.272727272727273,0.7602776421440972,0.6897948082122538,0.7777777777777778,0.8888888888888888
